StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,attention_check_1,attention_check_2,attention_check_3,attention_check_4,Q3,Q4,Q231,Q13_First Click,Q13_Last Click,Q13_Page Submit,Q13_Click Count,Q27_First Click,Q27_Last Click,Q27_Page Submit,Q27_Click Count,Q224,Q234_First Click,Q234_Last Click,Q234_Page Submit,Q234_Click Count,Q236_First Click,Q236_Last Click,Q236_Page Submit,Q236_Click Count,Q238_First Click,Q238_Last Click,Q238_Page Submit,Q238_Click Count,Q225_First Click,Q225_Last Click,Q225_Page Submit,Q225_Click Count,mistake,allocation,PROLIFIC_PID,SESSION_ID,STUDY_ID,transfer,reasons,beliefs,beliefs_hp,attention_check,Q_DataPolicyViolations
2026-04-20 14:39:55,2026-04-20 14:51:47,IP Address,,100,712,True,2026-04-20 14:51:48,R_8wT8pZ5IPr75m7i,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,2.014,0,7.047,14.946,20.333,3,"I shall earn something from what I kept. Of what I sent to the broker - if the broker chooses to ""reward"" me with some of the broker's profit I will get a bit of a bonus. If the broker chooses not to reward me with anything, then this broker is a nasty cheapskate. But I am optimistic....",27.846,56.11,57.564,3,,,,,40.55,40.55,41.708,1,0,0,0.214,0,0,2,5eabf74457f54b1ec1692eeb,69e63aaff4bbb808e505ae70,69e6293cac546095efbb4be0,4,,5,1,1,
2026-04-20 14:48:57,2026-04-20 14:51:48,IP Address,,100,171,True,2026-04-20 14:51:49,R_3aO4FCR6aLdad57,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,2.006,0,8.355,10.788,12.422,2,I just thought it was the smartest choice,6.22,8.645,9.695,2,,,,,,,,,0,0,0.102,0,0,4,55cb5f66fdf99b2da2a053af,69e63ccc5ead15dbab0f89bd,69e6293cac546095efbb4be0,2,I just thought it was the smartest choice,2,,1,
2026-04-20 14:45:49,2026-04-20 14:51:49,IP Address,,100,359,True,2026-04-20 14:51:49,R_5I61X3QV37BZhqh,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,2.118,0,20.236,20.236,26.104,1,I decided to send 5 dollars to the broker since it is assured of a higher gain.,7.037,9.74,11.17,2,,,,,5.862,7.358,8.401,3,0,0,0.214,0,1,1,69a2181610ff25d65c460fc9,69e63c15362b4c26afbaa1da,69e6293cac546095efbb4be0,5,I decided to send 5 dollars to the broker since it is assured of a higher gain.,10,3,1,
2026-04-20 14:47:47,2026-04-20 14:51:59,IP Address,,100,251,True,2026-04-20 14:52:00,R_8ktfikTg6Za0Km5,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,2.025,0,5.394,11.502,12.598,3,thats enough for the broker to be able to send at least half back,8.19,8.19,10.078,1,,,,,4.506,4.506,6.159,1,0,0,0.218,0,0,2,5ce94777de266200151ea319,69e63c82990ef2b8d8d7d91d,69e6293cac546095efbb4be0,4,thats enough for the broker to be able to send at least half back,6,3,1,
2026-04-20 14:48:56,2026-04-20 14:52:03,IP Address,,100,186,True,2026-04-20 14:52:04,R_2CvWg4ziPY7eGWP,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects your match earnings,$2,,,,,,,,,,,,,,,,,,,,,,,,,,1,,5cb2d3be2df32800172e3736,69e63cd027f1b119ed8734b8,69e6293cac546095efbb4be0,,,,,1,
2026-04-20 14:48:40,2026-04-20 14:52:18,IP Address,,100,217,True,2026-04-20 14:52:18,R_8VF86MjEh64xSCW,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,2.114,0,14.152,14.152,15.715,1,I chose the maximum amount as it is more likely that the broker will send back some money if they make more money.,24.382,24.382,27.002,1,,,,,4.881,8.636,10.166,2,0,0,0.21,0,0,0,671f5208a60be0a55c28af8c,69e63cc0fb7fdc5d1ee7a927,69e6293cac546095efbb4be0,6,I chose the maximum amount as it is more likely that the broker will send back some money if they make more money.,6,2,1,
2026-04-20 14:43:32,2026-04-20 14:52:18,IP Address,,100,526,True,2026-04-20 14:52:19,R_5lxVdDAVQH5PGbu,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,2.114,0,24.545,24.545,30.146,1,Because I wanted to start with giving half of the money versus less or all of it. And then let's see where that brings me. ,25.272,31.119,37.001,3,,,,,18.302,28.323,34.688,6,0,0,0.222,0,0,3,69adfae87e449c69dcf0cfbf,69e63b84cabc5c06e2edc5d7,69e6293cac546095efbb4be0,3,Because I wanted to start with giving half of the money versus less or all of it. And then let's see where that brings me. ,6,3,1,
2026-04-20 14:49:15,2026-04-20 14:52:22,IP Address,,100,187,True,2026-04-20 14:52:23,R_6wAC8dI0TyGNkro,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,2.11,0,13.23,13.23,15.621,1,"I chose to send everything to the broker to maximize the amount received for the data.  Although I am not guaranteed anything in return, I wanted to see if my trust would be reciprocated by the broker.",6.405,6.405,8.335,1,,,,,9.811,9.811,11.284,1,0,0,0.206,0,0,0,6392360efb6e254ffd31e722,69e63ce52c7fc22a884d74be,69e6293cac546095efbb4be0,6,"I chose to send everything to the broker to maximize the amount received for the data.  Although I am not guaranteed anything in return, I wanted to see if my trust would be reciprocated by the broker.",9,3,1,
2026-04-20 14:47:55,2026-04-20 14:52:22,IP Address,,100,267,True,2026-04-20 14:52:23,R_6rYGNfgveQ2MHsn,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,2.012,0,23.39,23.39,25.163,1,I wanted to send the full amount.,13.527,28.587,29.64,2,,,,,5.824,10.954,12.742,2,0,0,0.204,0,0,0,65e010683535448ec7b6d609,69e63c95675195095b92c959,69e6293cac546095efbb4be0,6,I wanted to send the full amount.,6,2,1,
2026-04-20 14:47:47,2026-04-20 14:52:48,IP Address,,100,300,True,2026-04-20 14:52:48,R_7CTjkIQA8pxoHi0,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,2.127,0,23.057,26.156,30.18,2,I have no idea what decision the broker may make and I don't trust them to return any money.,,,,,13.457,13.457,22.302,1,7.799,7.799,10.253,1,0,0,0.216,0,0,6,66571a683453cf4b602b143e,69e63c899d85068f9fac1eea,69e6293cac546095efbb4be0,0,I have no idea what decision the broker may make and I don't trust them to return any money.,0,0,1,
2026-04-20 14:49:11,2026-04-20 14:53:02,IP Address,,100,231,True,2026-04-20 14:53:02,R_2CPyklIp3UKkNgs,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,2.017,0,8.339,20.621,21.772,4,Potential to earn more ,4.595,7.444,8.433,2,,,,,7.928,15.774,17.586,3,0,0,0.207,0,0,2,6659866419546bf4a7e58123,69e63ce205936f644217d028,69e6293cac546095efbb4be0,4,Potential to earn more ,4,2,1,
2026-04-20 14:50:23,2026-04-20 14:53:10,IP Address,,100,167,True,2026-04-20 14:53:12,R_2DnfjMzgrw9LSRb,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,2.011,0,6.719,12.547,13.998,4,I didn't fully understand the way this worked but I thought picking an amount in the middle would be a safe bet,2.593,12.335,14.091,8,,,,,5.752,10.272,11.627,3,0,0,0.216,0,0,3,5f989990fa1d941a7caebfb2,69e63d22e36cb3914a9fd704,69e6293cac546095efbb4be0,3,I didn't fully understand the way this worked but I thought picking an amount in the middle would be a safe bet,9,3,1,
2026-04-20 14:44:53,2026-04-20 14:53:20,IP Address,,100,507,True,2026-04-20 14:53:20,R_5VrsuFGJtj8WRVa,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,2.011,0,4.809,12.324,14.055,3,its my lucky number and its not a whole number,8.24,8.24,11.414,1,,,,,5.169,5.169,10.115,1,0,0,0.208,0,0,1.5,698ce998c9bcb9df4a355d8e,69e63a85469a1c2c50f8736b,69e6293cac546095efbb4be0,4.5,its my lucky number and its not a whole number,4,1.5,1,
2026-04-20 14:49:05,2026-04-20 14:53:23,IP Address,,100,257,True,2026-04-20 14:53:23,R_214Savzf9IVnSPU,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,2.006,0,8.279,8.279,10.795,1,I felt a moderate to high amount would result in the best return,6.359,10.223,11.748,2,,,,,6.328,13.701,14.876,2,0,0,0.208,0,1,2,63c5869714c648472e253347,69e63cdaa0ce42fd0bfe7285,69e6293cac546095efbb4be0,4,I felt a moderate to high amount would result in the best return,6,3,1,
2026-04-20 14:49:13,2026-04-20 14:53:23,IP Address,,100,249,True,2026-04-20 14:53:23,R_8Sp8vjlVynHoT6N,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,2.016,0,9.711,24.717,25.653,5,The more I send the more the broker will earn and hopefully they will decide to split the earmings equally so we both benefit.,5.911,7.861,9.673,2,,,,,28.745,28.745,30.745,1,0,0,0.219,0,0,0,64836f73720796518f9b2843,69e63ce16091fe5aaea4a56c,69e6293cac546095efbb4be0,6,The more I send the more the broker will earn and hopefully they will decide to split the earmings equally so we both benefit.,9,2,1,
2026-04-20 14:44:29,2026-04-20 14:53:25,IP Address,,100,536,True,2026-04-20 14:53:25,R_6cqbpvHOYPHx1SN,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,2.109,0,15.41,43.782,53.793,4,"I chose that amount because it seemed worth it to invest $6 and hope that I might get slightly more than $6 back in return. There is some risk involved here, but I felt willing to take that risk",7.77,7.77,10.843,1,,,,,33.119,33.119,36.485,1,0,0,0.218,0,0,0,69e512bc43ef52d9ccd51b0f,69e63bc21a283458c99e7092,69e6293cac546095efbb4be0,6,"I chose that amount because it seemed worth it to invest $6 and hope that I might get slightly more than $6 back in return. There is some risk involved here, but I felt willing to take that risk",9,3,1,
2026-04-20 14:48:51,2026-04-20 14:53:37,IP Address,,100,285,True,2026-04-20 14:53:37,R_8EhCFEgi9pkLNa7,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,2.012,0,14.14,22.519,23.514,7,i was told the amount sent would be tripled and the amount sold would affect the bonus the participants received so i chose the higher amount hoping that results in the high bonus. my thinking was high risk surely high reward ,5.607,33.577,34.701,3,,,,,16.699,18.082,19.177,2,0,0,0.208,0,0,0,69e63a2c2359924b9db10861,69e63cb836bf047715e6458f,69e6293cac546095efbb4be0,6,i was told the amount sent would be tripled and the amount sold would affect the bonus the participants received so i chose the higher amount hoping that results in the high bonus. my thinking was high risk surely high reward ,6,2,1,
2026-04-20 14:49:42,2026-04-20 14:53:44,IP Address,,100,242,True,2026-04-20 14:53:45,R_34ORwZgkQmBs6DT,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,2.019,0,23.7,27.82,29.171,4,Because the $6 will be multiplied and therefore more income.,5.365,12.027,15.819,5,,,,,7.448,9.601,11.086,3,0,0,0.215,0,0,0,695ea002344d7ca1605c747a,69e63cfead740e3358633c78,69e6293cac546095efbb4be0,6,Because the $6 will be multiplied and therefore more income.,6,2,1,
2026-04-20 14:46:28,2026-04-20 14:53:57,IP Address,,100,449,True,2026-04-20 14:53:58,R_51bHV1JaRfrurLN,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,2.009,0,45.663,53.001,58.609,3,"I decided to send the broker half, so I could see how much the Broker would send back to me after selling it for 3 times the value. I thought this was a fair amount. ",10.333,17.746,22.682,2,,,,,13.625,24.593,26.599,2,0,0,0.212,0,1,3,6633a826d3932c5527ab4295,69e63c371ec1852fe545118f,69e6293cac546095efbb4be0,3,"I decided to send the broker half, so I could see how much the Broker would send back to me after selling it for 3 times the value. I thought this was a fair amount. ",6,4,1,
2026-04-20 14:49:19,2026-04-20 14:54:12,IP Address,,100,292,True,2026-04-20 14:54:13,R_2ma8UcQZhl0Aa7b,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,2.016,0,3.988,3.988,5.764,1,I felt that this was the most accurate response,3.927,3.927,4.641,1,,,,,3.502,3.502,4.574,1,0,0,0.209,0,1,2,5c276a6b70d93a000120f63b,69e63ce6227ff2c40185082f,69e6293cac546095efbb4be0,4,I felt that this was the most accurate response,6.5,3,1,
2026-04-20 14:49:58,2026-04-20 14:54:15,IP Address,,100,256,True,2026-04-20 14:54:15,R_3YFnxkWzlGUIQ8y,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,2.011,0,11.214,17.942,18.979,4,"I will make more by selling to the broker, but I may not get back more than $1 so I'll play it kinda safe.",6.604,18.065,20.26,4,,,,,6.915,9.946,11.517,3,0,0,0.107,0,0,2,5d75a081a54634000157ab92,69e63d0c9d2d09a18350d988,69e6293cac546095efbb4be0,4,"I will make more by selling to the broker, but I may not get back more than $1 so I'll play it kinda safe.",6,3,1,
2026-04-20 14:51:02,2026-04-20 14:54:15,IP Address,,100,193,True,2026-04-20 14:54:15,R_5fpb7dke7md5KVX,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,2.01,0,2.559,12.375,15.53,6,"I do not have access to the specialized buyer as the broker does, so the broker may be able to make much more for the units and might be more inclined to give me some money back. ",4.267,6.982,10.123,4,,,,,4.347,7.28,10.168,4,0,0,0.209,0,0,2,6107963660a7bc85922edbec,69e63d50de4e542bbf8b3675,69e6293cac546095efbb4be0,4,"I do not have access to the specialized buyer as the broker does, so the broker may be able to make much more for the units and might be more inclined to give me some money back. ",6,3,1,
2026-04-20 14:50:19,2026-04-20 14:54:22,IP Address,,100,242,True,2026-04-20 14:54:22,R_3EGYnWOzTm7CAZy,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$2,,,,,,,,,,,,,,,,,,,,,,,,,,1,,69d86779dbe1ee2a0fc07263,69e63d1cf80407f2b5e841d4,69e6293cac546095efbb4be0,,,,,1,
2026-04-20 14:50:28,2026-04-20 14:54:26,IP Address,,100,238,True,2026-04-20 14:54:26,R_3TpETJXSqIFJsei,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,2.01,0,17.977,23.047,25.529,2,I don't know if they will send it all back or not. I don't want to go too low because they could send it back so I needed somewhere in the middle. I did want more back since revenue through the broker is work more so I did a little over half. ,4.432,11.644,13.319,2,,,,,6.314,14.893,16.054,3,0,0,0.205,0,0,2,69de8447663e49cc4e0e20e2,69e63d2a2e116408a84b32b7,69e6293cac546095efbb4be0,4,I don't know if they will send it all back or not. I don't want to go too low because they could send it back so I needed somewhere in the middle. I did want more back since revenue through the broker is work more so I did a little over half. ,10,4,1,
2026-04-20 14:47:36,2026-04-20 14:54:31,IP Address,,100,414,True,2026-04-20 14:54:31,R_5nOPUUVnGy0EDO0,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,2.122,0,15.717,17.418,19.144,2,"Selling to the research team is a safe bet, while selling to the broker is a crapshoot, as I don't know this person nor is there an agreement as to what will be sent to me. I sent $1 as a consolation prize and on the off chance that the broker would be fair and split the earnings.",5.911,10.046,13.372,6,,,,,6.107,11.108,12.649,2,0,0,0.22,0,1,5,643ead9be9be7fa2c20e1a53,69e63c78f0c97d71c976be3a,69e6293cac546095efbb4be0,1,"Selling to the research team is a safe bet, while selling to the broker is a crapshoot, as I don't know this person nor is there an agreement as to what will be sent to me. I sent $1 as a consolation prize and on the off chance that the broker would be fair and split the earnings.",0,2,1,
2026-04-20 14:45:21,2026-04-20 14:54:42,IP Address,,100,561,True,2026-04-20 14:54:43,R_3Mze3C4nXenIL9n,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,2.112,0,15.254,38.401,39.364,4,I chose this answer because I would like to make at least half the profit back,7.702,22.65,23.629,3,,,,,8.259,8.259,10.876,1,0,0,0.206,0,0,3,69c675abfa5cfaa89a11ea81,69e63bf28aed6ac7c836150a,69e6293cac546095efbb4be0,3,I chose this answer because I would like to make at least half the profit back,4.5,3,1,
2026-04-20 14:52:04,2026-04-20 14:55:13,IP Address,,100,189,True,2026-04-20 14:55:13,R_8nld7WFDvB4bWpc,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,2.109,0,11.83,11.83,13.851,1,"to make as much money for us as possible, this was the maximum amount i could choose",16.343,16.343,18.173,1,,,,,16.321,16.321,17.2,1,0,0,0.206,0,0,0,62b2ebb99b25744849623eda,69e63d8ddfac2952cce47421,69e6293cac546095efbb4be0,6,"to make as much money for us as possible, this was the maximum amount i could choose",9,3,1,
2026-04-20 14:48:44,2026-04-20 14:55:27,IP Address,,100,402,True,2026-04-20 14:55:27,R_1j8JRnw7FXXFHQQ,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,2.12,0,14.25,14.25,16.739,1,"I chose to send $2. the broker can triple the value to $6 so that creates a larger pool of money to share. but because the return of the money is the broker's decision, I chose to keep $4 as a guarantee for myself.",6.67,13.703,14.854,3,,,,,,,,,0,0,0.206,0,0,4,663bc254f4b7b1bf2cdd0a70,69e63cbced91ed6db515dcac,69e6293cac546095efbb4be0,2,"I chose to send $2. the broker can triple the value to $6 so that creates a larger pool of money to share. but because the return of the money is the broker's decision, I chose to keep $4 as a guarantee for myself.",1,,1,
2026-04-20 14:52:47,2026-04-20 14:55:44,IP Address,,100,177,True,2026-04-20 14:55:45,R_1tFjKvwg0oeI2gP,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,2.104,0,1.674,3.069,14.624,2,This would hopefully result in the most money earned. ,8.819,8.819,12.836,1,,,,,7.612,7.612,9.092,1,0,0,0.215,0,0,0,69ac2ac71ea7ad9e5f1c38f8,69e63db9dd004a66fbcdd0a0,69e6293cac546095efbb4be0,6,This would hopefully result in the most money earned. ,9,3,1,
2026-04-20 14:53:04,2026-04-20 14:55:48,IP Address,,100,164,True,2026-04-20 14:55:48,R_6n7sIL1LHdK50Yu,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,2.109,0,5.968,5.968,8.682,1,"I did not want to send it all to the broker, in case the broker decides to not share any earnings back with me. I did want to try and send some, though, in case they decide to be fairer.",6.81,6.81,8.02,1,,,,,7.927,7.927,8.889,1,0,0,0.213,0,0,3,65c7878613b84bfc354131c7,69e63dc84c078a254ddfbd7c,69e6293cac546095efbb4be0,3,"I did not want to send it all to the broker, in case the broker decides to not share any earnings back with me. I did want to try and send some, though, in case they decide to be fairer.",4,2,1,
2026-04-20 14:52:33,2026-04-20 14:55:52,IP Address,,100,199,True,2026-04-20 14:55:53,R_8ghVreU2v7J0rLj,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,2.006,0,8.83,10.077,11.29,2,"Without knowing the reasoning for this test, $3 seems to be a ""safe"" choice as it is in the middle of the allowed range.",6.569,6.569,7.44,1,,,,,5.152,5.152,6.02,1,0,0,0.218,0,0,3,5dbf3be9aab19f3e2dab2f4d,69e63dab4554d9d664238208,69e6293cac546095efbb4be0,3,,9,6,1,
2026-04-20 14:47:13,2026-04-20 14:56:10,IP Address,,100,536,True,2026-04-20 14:56:10,R_7arvSzXmCjef1gB,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,2.115,0,19.966,23.717,27.099,2,"I chose an answer of $4.00 to send to the broker because it was a risk to begin with but this way I still have something left just in case the broker decides to send me very little I also wanted to ensure my broker was able to make enough to feel that sharing equally may be worth it to them, thereby increasing my revenue significantly.",7.187,7.187,9.593,1,,,,,4.939,8.321,11.667,3,0,0,0.213,0,1,2,69ab759772b2ba121076f9ed,69e63c625002496e0f8b3663,69e6293cac546095efbb4be0,4,"I chose an answer of $4.00 to send to the broker because it was a risk to begin with but this way I still have something left just in case the broker decides to send me very little I also wanted to ensure my broker was able to make enough to feel that sharing equally may be worth it to them, thereby increasing my revenue significantly.",6,2,1,
2026-04-20 14:51:39,2026-04-20 14:56:30,IP Address,,100,291,True,2026-04-20 14:56:31,R_3qeDcjBk8PSaauQ,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,2.004,0,16.809,47.137,48.348,18,I thought between 2 and 3 would be a fair amount based on the muliplier,42.747,49.388,50.102,2,,,,,6.203,6.203,7,1,0,0,0.215,0,1,3.5,5c449f7948956f0001547a85,69e63d5e86c8273ad2dfe048,69e6293cac546095efbb4be0,2.5,I thought between 2 and 3 would be a fair amount based on the muliplier,3.5,3,1,
2026-04-20 14:52:31,2026-04-20 14:56:50,IP Address,,100,258,True,2026-04-20 14:56:50,R_75FyOjNVVpA7NS2,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,2.008,0,2.781,17.719,18.404,4,"If I send the max amount, they can potentially give me back more. I am also not worried if I don't receive anything back in the end.",5.546,15.944,16.75,3,,,,,6.438,6.438,7.848,1,0,0,0.209,0,0,0,69b1b713430b7d71c6d12273,69e63daaedabe0b7d7e32e23,69e6293cac546095efbb4be0,6,"If I send the max amount, they can potentially give me back more. I am also not worried if I don't receive anything back in the end.",6,2,1,
2026-04-20 14:47:46,2026-04-20 14:57:01,IP Address,,100,555,True,2026-04-20 14:57:02,R_7I9tVkIvhPpcgHe,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,2.03,0,12.905,52.065,55.287,8,Having each dollar multiplied by 3 is a far greater deal for both of us than keeping any $1 for myself. The most I would want sell back is $3 to $4 and that is hardly worth losing the trust of the broker. I would prefer to show that I fully trust someone and hope to have it reciprocated.,2.471,10.336,23.668,4,,,,,2.232,20.201,31.319,8,0,0,0.109,0,0,0,559628b5fdf99b6e899305cb,69e63c880f95c00eb985ced3,69e6293cac546095efbb4be0,6,Having each dollar multiplied by 3 is a far greater deal for both of us than keeping any $1 for myself. The most I would want sell back is $3 to $4 and that is hardly worth losing the trust of the broker. I would prefer to show that I fully trust someone and hope to have it reciprocated.,9,2,1,
2026-04-20 14:52:43,2026-04-20 14:57:03,IP Address,,100,259,True,2026-04-20 14:57:03,R_2N2eNWpKcwmRGRq,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,2.113,0,8.344,13.513,14.237,3,This amount carefully balanced incentivizing the amount the broker would make (whilst not leaving myself with zero) thus they would give more in return.,5.542,8.31,9.595,2,,,,,6.775,6.775,7.491,1,0,0,0.205,0,0,1.5,6674ae115abf5a938c5e7c3d,69e63db6c49530c942090f4f,69e6293cac546095efbb4be0,4.5,This amount carefully balanced incentivizing the amount the broker would make (whilst not leaving myself with zero) thus they would give more in return.,6,3,1,
2026-04-20 14:52:54,2026-04-20 14:57:05,IP Address,,100,251,True,2026-04-20 14:57:06,R_8qaE6gN80QBWNwn,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,2.009,0,7.861,10.794,13.366,3,I will get more on return if invest higher ,4.686,4.686,6.395,1,,,,,5.749,5.749,7.07,1,0,0,0.205,0,1,0,605b2b10df3fd109ccf7f7ea,69e63dbc19a7c548aef45042,69e6293cac546095efbb4be0,6,I will get more on return if invest higher ,17.5,4,1,
2026-04-20 14:56:40,2026-04-20 14:57:07,IP Address,,100,27,True,2026-04-20 14:57:07,R_6gPMgOVsH8TQoYp,,,,,,,anonymous,EN,,,Not interested at all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,69e54be97d97f923bc7c932f,69e63e853ed129ff75dbfd0c,69e6293cac546095efbb4be0,,,,,0,
2026-04-20 14:45:02,2026-04-20 14:57:13,IP Address,,100,730,True,2026-04-20 14:57:13,R_2HDz1c98opYBR17,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,2.009,0,12.756,29.846,30.801,10,Trying to maximise income from the high value customer ,3.54,35.274,35.77,11,,,,,5.244,8.405,9.166,4,0,0,0.208,0,1,0,604516dcb387435f27f3ed6f,69e63a728bd28e2234e30a8e,69e6293cac546095efbb4be0,6,Trying to maximise income from the high value customer ,9,3,1,
2026-04-20 14:54:50,2026-04-20 14:57:27,IP Address,,100,156,True,2026-04-20 14:57:27,R_27IICS7f190OiIm,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,2.012,0,16.213,16.213,17.275,1,The research team deserve some money but the broker pays more,4.802,4.802,8.41,1,,,,,6.883,10.48,11.55,6,0,0,0.216,0,0,3,58b9870197641c0001f1fb05,69e63e35a6c5044e921e3c3e,69e6293cac546095efbb4be0,3,The research team deserve some money but the broker pays more,2,1,1,
2026-04-20 14:46:46,2026-04-20 14:57:29,IP Address,,100,642,True,2026-04-20 14:57:29,R_2e4wBucu62IeGw6,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,2.125,0,50.088,54.127,56.529,2,just tot to keep some,27.962,33.961,35.727,4,,,,,9.365,9.365,16.234,1,0,0,0.21,0,1,3,67331cc38831a6fecebc81a3,69e63c45302e7a8feb13d941,69e6293cac546095efbb4be0,3,just tot to keep some,3,1,1,
2026-04-20 14:47:50,2026-04-20 14:57:36,IP Address,,100,585,True,2026-04-20 14:57:36,R_82r7QllMq2hjUdL,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,2.007,0,11.777,35.762,36.803,3,"It seemed to be a fair amount to select, so that any potential earnings would be equally divided between the data provider and the broker.",8.477,16.304,17.355,3,,,,,7.373,7.373,8.776,1,0,0,0.208,0,1,3,648978eef0a4e73b67c9c153,69e63c8d9f0f4aa2a8dbd7cd,69e6293cac546095efbb4be0,3,"It seemed to be a fair amount to select, so that any potential earnings would be equally divided between the data provider and the broker.",4.5,3,1,
