StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,attention_check_1,attention_check_2,attention_check_3,attention_check_4,Q3,Q4,Q231,Q13_First Click,Q13_Last Click,Q13_Page Submit,Q13_Click Count,Q27_First Click,Q27_Last Click,Q27_Page Submit,Q27_Click Count,Q224,Q234_First Click,Q234_Last Click,Q234_Page Submit,Q234_Click Count,Q236_First Click,Q236_Last Click,Q236_Page Submit,Q236_Click Count,Q238_First Click,Q238_Last Click,Q238_Page Submit,Q238_Click Count,Q225_First Click,Q225_Last Click,Q225_Page Submit,Q225_Click Count,mistake,allocation,PROLIFIC_PID,SESSION_ID,STUDY_ID,transfer,reasons,beliefs,beliefs_hp,attention_check,Q_DataPolicyViolations
2026-04-20 11:34:59,2026-04-20 11:35:42,0,,100,43,1,2026-04-20 11:35:43,R_5OU3RYmcSsniTLG,,,,,,,anonymous,EN,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,69c3eed16e4ea4941dab2c69,69e60f3cdea65b7e0323e17c,69e5eb933e3c8016d3f8510e,,,,,0,
2026-04-20 11:33:11,2026-04-20 11:35:56,0,,100,165,1,2026-04-20 11:35:57,R_6kHwLVjDkfanzZI,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.016,0,2.447,5.313,11.205,2,"I chose $4 because it gives Player 2 a lot to work with, but protects me in case they choose not to work with me.",10.498,10.498,12.046,1,,,,,10.688,14.187,15.534,2,0,0,0.217,0,0,2,5cf5c14bada72300156a4521,69e60eeeeb205d99b427582c,69e5eb933e3c8016d3f8510e,4,"I chose $4 because it gives Player 2 a lot to work with, but protects me in case they choose not to work with me.",3,0.5,1,
2026-04-20 11:32:03,2026-04-20 11:36:08,0,,100,245,1,2026-04-20 11:36:08,R_7Q6KXhZ9iDSIAGO,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.105,0,10.631,10.631,15.733,1,"I figured that if I gave player 2 $1, then they would receive $3 after the final multiplier. That would be half of what I originally received, and I would still have $5. I did not want to give up too much of my own money though, in case player 2 decided not to send any back. This was the lowest risk, highest reward plan I could think of.",7.08,7.08,13.213,1,,,,,3.267,6.671,10.385,2,0,0,0.217,0,0,5,629ff307031e3b1f06456e78,69e60eac706c10535a0b4873,69e5eb933e3c8016d3f8510e,1,"I figured that if I gave player 2 $1, then they would receive $3 after the final multiplier. That would be half of what I originally received, and I would still have $5. I did not want to give up too much of my own money though, in case player 2 decided not to send any back. This was the lowest risk, highest reward plan I could think of.",1,2,1,
2026-04-20 11:35:51,2026-04-20 11:36:25,0,,100,33,1,2026-04-20 11:36:25,R_2Du6bFctJVKeYPT,,,,,,,anonymous,EN,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,69dd1b86f3168076e0516758,69e60f878d841a6b2707d050,69e5eb933e3c8016d3f8510e,,,,,0,
2026-04-20 11:32:30,2026-04-20 11:36:50,0,,100,259,1,2026-04-20 11:36:50,R_82orKDddahZPVn3,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.034,0,3.267,12.442,13.589,2,I'm feeling good today,22.992,28.393,30.9,2,,,,,8.693,12.109,13.64,2,0,0,0.221,0,0,1,664f7e5bbe54e083251e2950,69e60eb0fd8d0f4915a1f3dc,69e5eb933e3c8016d3f8510e,5,I'm feeling good today,5,3,1,
2026-04-20 11:33:45,2026-04-20 11:37:08,0,,100,202,1,2026-04-20 11:37:08,R_2U68tyvIHpG4WeB,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.006,0,2.677,6.993,7.936,4,This gives the other person a good amount of money but also keeps some for myself as I am here to earn.,7.394,7.394,10.624,1,,,,,12.466,12.466,14.168,1,0,0,0.205,0,1,3.5,60745654775360c343322bd9,69e60ed9211ff46e0a0b487b,69e5eb933e3c8016d3f8510e,2.5,This gives the other person a good amount of money but also keeps some for myself as I am here to earn.,2,2,1,
2026-04-20 11:33:18,2026-04-20 11:37:09,0,,100,230,1,2026-04-20 11:37:09,R_5h9YgoqMiHgtRqh,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.003,0,4.801,63.481,64.325,15,"I wanted to send the full $6 so that it could become $18 and we could maximize the money. However I have bad experiences in the past of player 2 not being fair and keeping all of it. I put myself in the middle at $3, hoping they would still send a little bad but still having some in case they didn't. ",3.866,3.866,4.643,1,,,,,4.871,5.479,8.836,2,0,0,0.212,0,0,3,699fc5fc406fa6bb64c82640,69e60ef59ac53673cf906b09,69e5eb933e3c8016d3f8510e,3,"I wanted to send the full $6 so that it could become $18 and we could maximize the money. However I have bad experiences in the past of player 2 not being fair and keeping all of it. I put myself in the middle at $3, hoping they would still send a little bad but still having some in case they didn't. ",0,0,1,
2026-04-20 11:22:16,2026-04-20 11:37:16,0,,100,900,1,2026-04-20 11:37:17,R_1svsF5eSm4WzKMS,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.021,0,43.551,57.807,67.792,2,I sent 2 because any amount sent by me will be multiplied by 3 before being received by player 2.,14.274,14.274,16.017,1,,,,,,,,,0,0,0.221,0,0,4,6995ee89814ce93230b5f01b,69e60c4dc5d3dbfbb45cf738,69e5eb933e3c8016d3f8510e,2,I sent 2 because any amount sent by me will be multiplied by 3 before being received by player 2.,3,,1,
2026-04-20 11:36:41,2026-04-20 11:37:20,0,,100,38,1,2026-04-20 11:37:21,R_2pVT3JdF1eY0BJm,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,5c87cf9530e6df0016ded249,69e60f9033ec022a728a46a3,69e5eb933e3c8016d3f8510e,,,,,0,
2026-04-20 11:30:15,2026-04-20 11:37:21,0,,100,425,1,2026-04-20 11:37:21,R_5Dp7T6nfq9Xzb7Y,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,3.06,0,3.256,8.865,9.475,6,I usually send about half of what I have so its a far engagement! 2 dollars is what most send first round!,26.791,38.799,39.395,3,,,,,,,,,0,0,0.213,0,1,4,67215ddb4fe41f208fba792b,69e60e4132b1498ccda5e47c,69e5eb933e3c8016d3f8510e,2,I usually send about half of what I have so its a far engagement! 2 dollars is what most send first round!,2,,1,
2026-04-20 11:31:00,2026-04-20 11:37:32,0,,100,391,1,2026-04-20 11:37:32,R_2BPdLV4LNnilgoq,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.017,0,19.854,23.061,31.39,3,Player will get $6 the same Player 1 received and perhaps may send back the same ($2) both players will benefit,9.769,9.769,12.901,1,,,,,,,,,0,0,0.204,0,0,4,69dbdb7bcc74926aaccbf63f,69e60e6b9ff6c23583158a90,69e5eb933e3c8016d3f8510e,2,Player will get $6 the same Player 1 received and perhaps may send back the same ($2) both players will benefit,1.5,,1,
2026-04-20 11:37:04,2026-04-20 11:37:47,0,,100,42,1,2026-04-20 11:37:47,R_5KgResYoRFg7aTL,,,,,,,anonymous,EN,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,69d52fda2e07ec0fab26d079,69e60fcf2a94ff379cb2f0e3,69e5eb933e3c8016d3f8510e,,,,,0,
2026-04-20 11:33:54,2026-04-20 11:38:06,0,,100,251,1,2026-04-20 11:38:06,R_1Ra41IewCGS7rVy,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.119,0,15.947,15.947,17.401,1,"The amount I sent will be tripled, so I just sent a fair amount of money.",18.864,18.864,20.47,1,,,,,,,,,0,0,0.222,0,0,4,5da8826d8d163e0015d33c0c,69e60f18ddef7ae3bc012af2,69e5eb933e3c8016d3f8510e,2,"The amount I sent will be tripled, so I just sent a fair amount of money.",1.5,,1,
2026-04-20 11:33:20,2026-04-20 11:38:18,0,,100,298,1,2026-04-20 11:38:19,R_5CxyUOBs3r8irQ5,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.116,0,12.71,18.13,19.606,2,by sending $2 it will be multiplied by 3x which means the other player will have $6 which seems fair ,10.943,29.728,31.395,6,,,,,,,,,0,0,0.208,0,1,4,67a8f159e3d9c1263914bc6a,69e60ef34e8808920fea2d50,69e5eb933e3c8016d3f8510e,2,by sending $2 it will be multiplied by 3x which means the other player will have $6 which seems fair ,3,,1,
2026-04-20 11:36:33,2026-04-20 11:38:39,0,,100,126,1,2026-04-20 11:38:40,R_2FT61rY7F5cacs9,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.02,0,4.324,6.295,7.209,2,"I don't think the other person would send any money back, you win some and you lose some and I hope to be a winner!",,,,,2.05,5.139,6.194,2,3.734,6.526,7.651,4,0,0,0.21,0,0,6,5ef0fcea28006f6b24913b02,69e60fb4304352bd28b24a82,69e5eb933e3c8016d3f8510e,0,"I don't think the other person would send any money back, you win some and you lose some and I hope to be a winner!",0,0,1,
2026-04-20 11:38:02,2026-04-20 11:38:45,0,,100,43,1,2026-04-20 11:38:46,R_2LqyujLcDHOam3L,,,,,,,anonymous,EN,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,6662284a47e15ebf4719c42f,69e61010c379834e32791b8b,69e5eb933e3c8016d3f8510e,,,,,0,
2026-04-20 11:36:33,2026-04-20 11:39:13,0,,100,160,1,2026-04-20 11:39:14,R_7Hvo2fD9DLiIQ2B,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.119,0,6.162,7.535,8.636,2,"I wanted to keep more of the bonus for myself. I wanted to give some, but I wanted the majority of the money and couldn't rely on them. ",3.774,6.81,7.777,5,,,,,6.041,6.041,6.926,1,0,0,0.211,0,0,5,57439a4354636a000d78639a,69e60fb7401a856bd90052f6,69e5eb933e3c8016d3f8510e,1,"I wanted to keep more of the bonus for myself. I wanted to give some, but I wanted the majority of the money and couldn't rely on them. ",0,0,1,
2026-04-20 11:37:26,2026-04-20 11:39:52,0,,100,146,1,2026-04-20 11:39:53,R_29T0mtmM1XPJ0Nb,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.118,0,6.307,11.78,12.849,4,We will have roughly the same amount once theirs is multiplied by 3.,4.925,9.215,13.601,2,,,,,8.134,10.348,11.717,2,0,0,0.11,0,0,4.5,54847094fdf99b0379939c8e,69e60fecdea65b7e0323e195,69e5eb933e3c8016d3f8510e,1.5,We will have roughly the same amount once theirs is multiplied by 3.,1,1,1,
2026-04-20 11:37:06,2026-04-20 11:39:54,0,,100,168,1,2026-04-20 11:39:54,R_2v7GWs3ZzEhEr99,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.128,0,6.141,14.135,15.701,3,Figured just put it in the middle as it's money I've technically not got so anything I have left over is a bonus ,5.948,5.948,7.575,1,,,,,2.555,2.555,4.152,1,0,0,0.214,0,0,3,563a7e0fbe9cac0011aab23b,69e60fd8986a0930d8b24a00,69e5eb933e3c8016d3f8510e,3,Figured just put it in the middle as it's money I've technically not got so anything I have left over is a bonus ,4.5,3,1,
2026-04-20 11:39:17,2026-04-20 11:40:40,0,,100,82,1,2026-04-20 11:40:40,R_2obuLdF1XbrZzTb,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.011,0,1.112,1.112,1.79,1,gambling they send it all back,3.315,6.526,7.224,2,,,,,7.835,7.835,8.504,1,0,0,0.214,0,0,0,5f6f31f7a28898067fb4c50f,69e6105fad68c9abbfd7b3c4,69e5eb933e3c8016d3f8510e,6,gambling they send it all back,9,2,1,
2026-04-20 11:40:15,2026-04-20 11:40:49,0,,100,34,1,2026-04-20 11:40:50,R_5m9lgQRzpEin4hQ,,,,,,,anonymous,EN,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,66087cffde4e0f5ccae86db2,69e6109727f004dee5c288d2,69e5eb933e3c8016d3f8510e,,,,,0,
2026-04-20 11:39:56,2026-04-20 11:41:04,0,,100,67,1,2026-04-20 11:41:05,R_8D5omqPTXJOlmKv,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.118,0,1.39,4.114,6.076,2,It is half the money so that is fair and it is multiplied 3 times.,5.065,5.065,5.839,1,,,,,5.445,5.445,9.256,1,0,0,0.11,0,0,3,67b34258595fe5c4ede48527,69e610858a8a4406996d1ede,69e5eb933e3c8016d3f8510e,3,It is half the money so that is fair and it is multiplied 3 times.,3,3,1,
2026-04-20 11:35:03,2026-04-20 11:41:42,0,,100,398,1,2026-04-20 11:41:43,R_5Yl8Lva59KyVYdz,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.015,0,10.734,12.067,22.697,2,"I chose one dollar because it meant that even after being multiplied by 3, I would have some left over. ",10.521,13.393,17.741,2,,,,,8.292,8.292,21.055,1,0,0,0.212,0,0,5,666ba5dbfe88e54abe377e6e,69e60f524c75a34f396cf4e5,69e5eb933e3c8016d3f8510e,1,"I chose one dollar because it meant that even after being multiplied by 3, I would have some left over. ",0,0.5,1,
2026-04-20 11:37:45,2026-04-20 11:41:56,0,,100,250,1,2026-04-20 11:41:56,R_5c6MehUHivZL8x5,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.008,0,2.125,12.576,15.234,3,I don't expect that the person I send money to will send me anything back. I also didn't think it's right for me to send him nothing so I chose $.50,5.4,9.301,11.275,6,,,,,5.117,7.798,10.055,4,0,0,0.205,0,0,5.5,69aefd8ec8ae0faf2b660b5c,69e6100058154eaf9605cbb1,69e5eb933e3c8016d3f8510e,0.5,I don't expect that the person I send money to will send me anything back. I also didn't think it's right for me to send him nothing so I chose $.50,0,0,1,
2026-04-20 11:41:50,2026-04-20 11:42:00,0,,100,10,1,2026-04-20 11:42:01,R_60I48rWd6jHD5CO,,,,,,,anonymous,EN,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,69dcf72c54c24f55542af7ac,69e610f44ff3fad3b4b36047,69e5eb933e3c8016d3f8510e,,,,,0,
2026-04-20 11:38:42,2026-04-20 11:42:03,0,,100,200,1,2026-04-20 11:42:03,R_6loDIIndK8ApHA9,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.013,0,1.647,4.364,8.856,2,"I want to help out the other person also doing Prolific that is hustling and making money on the side. $6 would be beneficial for them. Even if they decided not to give me any money back, having $4 on this study is good for me too. ",6.851,6.851,9.627,1,,,,,,,,,0,0,0.106,0,0,4,60f0bf1d841f2a23a6bf11a1,69e6103cda275817a3d9ccca,69e5eb933e3c8016d3f8510e,2,"I want to help out the other person also doing Prolific that is hustling and making money on the side. $6 would be beneficial for them. Even if they decided not to give me any money back, having $4 on this study is good for me too. ",2,,1,
2026-04-20 11:33:53,2026-04-20 11:42:26,0,,100,513,1,2026-04-20 11:42:26,R_1bK5RZcw6Rg4cYz,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.107,0,17.897,29.302,35.498,7,I Choose $2 to give to player 2 because i would want player 2 to have something tangible likewise.,13.507,39.823,43.926,4,,,,,,,,,0,0,0.212,0,0,4,69d76a88ac5a084df8c1f932,69e60f0778a0ed5ead301807,69e5eb933e3c8016d3f8510e,2,I Choose $2 to give to player 2 because i would want player 2 to have something tangible likewise.,4,,1,
2026-04-20 11:39:23,2026-04-20 11:42:42,0,,100,198,1,2026-04-20 11:42:43,R_3ckE47ja5WDC3fV,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.019,0,15.84,20.151,21.501,3,i decided to choose that amount since it is a even split,11.405,11.405,16.181,1,,,,,7.617,7.617,9.3,1,0,0,0.113,0,0,3,69c75d1bba9a0eb26f5be43e,69e61041da275817a3d9cccc,69e5eb933e3c8016d3f8510e,3,i decided to choose that amount since it is a even split,4,3,1,
2026-04-20 11:41:01,2026-04-20 11:42:54,0,,100,112,1,2026-04-20 11:42:54,R_2qjy2dIssiJZvE0,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.007,0,5.304,5.304,6.5,1,i think everyone deserves to win something,3.356,3.356,4.583,1,,,,,1.502,1.502,2.442,1,0,0,0.207,0,0,5,6748d5757f25aa6f759b0fdd,69e610c5d6ec411fdf52173a,69e5eb933e3c8016d3f8510e,1,i think everyone deserves to win something,1.5,3.5,1,
2026-04-20 11:37:03,2026-04-20 11:43:01,0,,100,357,1,2026-04-20 11:43:01,R_3KPg7GBnIAQXCkK,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.011,0,2.752,28.968,49.529,3,It felt fair.  Balanced between keeping some for myself and giving the other player enough to potentially increase the total and send some back.,20.796,20.796,27.801,1,,,,,29.317,32.967,37.674,2,0,0,0.209,0,0,3.5,69b95983443e10bf1d8758c7,69e60fd438513dfa10fc64ca,69e5eb933e3c8016d3f8510e,2.5,It felt fair.  Balanced between keeping some for myself and giving the other player enough to potentially increase the total and send some back.,3,2.5,1,
2026-04-20 11:40:37,2026-04-20 11:43:15,0,,100,157,1,2026-04-20 11:43:15,R_8RdYbJPWlDR3uEt,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.017,0,5.678,13.796,15.164,3,theres will double and it will leave us with the same amount each - 4,6.017,7.884,8.863,2,,,,,,,,,0,0,0.213,0,1,4,616fd2048c982b1d27653870,69e6109912401acced3c2471,69e5eb933e3c8016d3f8510e,2,theres will double and it will leave us with the same amount each - 4,0,,1,
2026-04-20 11:42:14,2026-04-20 11:44:18,0,,100,123,1,2026-04-20 11:44:18,R_18PeE5gxjwgC1mP,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.007,0,7.942,7.942,10.033,1,I felt that it was then semi equal and thats the amount I would have wanted if I was player 2.,10.562,10.562,11.601,1,,,,,5.145,7.045,8.185,3,0,0,0.208,0,0,3,69baaf7b51018a34ba58fef2,69e6110f29eb5bac0ac45280,69e5eb933e3c8016d3f8510e,3,I felt that it was then semi equal and thats the amount I would have wanted if I was player 2.,2,1,1,
2026-04-20 11:40:56,2026-04-20 11:44:22,0,,100,205,1,2026-04-20 11:44:23,R_8fZbDD1KwJTqeIS,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.009,0,1.828,15.429,18.534,7,I don't trust how much the other person would send back so I want to keep the majority,4.219,27.036,28.257,9,,,,,7.356,12.089,13.23,8,0,0,0.207,0,0,3.5,697cca6659987ff5456da3a2,69e610c20872c7cc3941843e,69e5eb933e3c8016d3f8510e,2.5,I don't trust how much the other person would send back so I want to keep the majority,2.5,2,1,
2026-04-20 11:42:33,2026-04-20 11:45:18,0,,100,164,1,2026-04-20 11:45:18,R_5PHW8XgCuwNP4A4,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.118,0,3.694,5.762,7.277,2,I am hoping player 2 sends back half and we both make out with more money than we started,8.528,10.095,11.587,2,,,,,9.269,9.269,11.171,1,0,0,0.211,0,0,3,5bec5b873ffbad0001e8b968,69e61120e5e42ffd45b6baec,69e5eb933e3c8016d3f8510e,3,I am hoping player 2 sends back half and we both make out with more money than we started,5,5,1,
2026-04-20 11:42:11,2026-04-20 11:45:38,0,,100,206,1,2026-04-20 11:45:39,R_10OOajkWoxOP7Sr,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.01,0,1.704,4.46,5.032,3,"it's inline with what I would normally do? I feel good sending money to another, plus there's a chance for a larger reward at the end ",3.329,5.78,7.502,2,,,,,3.025,9.626,10.495,2,0,0,0.207,0,0,0,69d64c0835aa705dabaf564b,69e61108d19631549b302b55,69e5eb933e3c8016d3f8510e,6,"it's inline with what I would normally do? I feel good sending money to another, plus there's a chance for a larger reward at the end ",8,2,1,
2026-04-20 11:43:31,2026-04-20 11:45:55,0,,100,143,1,2026-04-20 11:45:55,R_80V0YLEVYUbNAiE,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.007,0,6.492,8.196,9.251,2,I want to maximise my own payout and do not think player 2 would send money back to me.,,,,,3.623,5.472,6.511,2,4.516,4.516,7.187,1,0,0,0.207,0,0,6,5a8185b8aa46dd00016b80d6,69e6115c39a3e6ba263ad3ce,69e5eb933e3c8016d3f8510e,0,I want to maximise my own payout and do not think player 2 would send money back to me.,0,0,1,
2026-04-20 11:42:01,2026-04-20 11:45:57,0,,100,236,1,2026-04-20 11:45:57,R_8ohbVCfnUsTme71,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.019,0,6.378,9.827,11.144,3,I thought 3 was fair,2.765,17.745,19.072,4,,,,,8.998,8.998,11.356,1,0,0,0.215,0,0,3,602fcd044ad77ad42ee9a829,69e61101d463a7ff6eb3603b,69e5eb933e3c8016d3f8510e,3,I thought 3 was fair,4.5,3,1,
2026-04-20 11:40:33,2026-04-20 11:46:20,0,,100,346,1,2026-04-20 11:46:20,R_5pmUbl60tzrwNDU,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.109,0,49.532,49.532,50.5,1,"I sent $3, so Player 2 will receive $9. I'm hoping they will send $3 back to me, so we will both have $6.",21.469,21.469,24.34,1,,,,,26.732,26.732,28.688,1,0,0,0.117,0,0,3,664232499edbff76093f6a37,69e610a94ebb5518b1b5381f,69e5eb933e3c8016d3f8510e,3,"I sent $3, so Player 2 will receive $9. I'm hoping they will send $3 back to me, so we will both have $6.",3,1,1,
2026-04-20 11:45:46,2026-04-20 11:46:41,0,,100,55,1,2026-04-20 11:46:41,R_3usPCoRt6I0NyUE,,,,,,,anonymous,EN,1,,,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,6944b089c20ce8e952ba8e04,69e611e4aa9a76d38de7fcdf,69e5eb933e3c8016d3f8510e,,,,,1,
2026-04-20 11:41:54,2026-04-20 11:47:14,0,,100,320,1,2026-04-20 11:47:15,R_1kKRkoIhal2GoqO,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.112,0,14.245,51.424,61.203,6,"i would be happy with 4 dollars, i accept that there is significant risk that the match will just walk away with the money. if the money is split evenly we would each recieve 5 dollars and i wanted this upside",2.165,6.648,7.527,2,,,,,,,,,0,0,0.205,0,1,4,6657bc7eefb6bfecf53dc466,69e610c77b5dccad4951676a,69e5eb933e3c8016d3f8510e,2,"i would be happy with 4 dollars, i accept that there is significant risk that the match will just walk away with the money. if the money is split evenly we would each recieve 5 dollars and i wanted this upside",0,,1,
2026-04-20 11:37:02,2026-04-20 11:47:35,0,,100,633,1,2026-04-20 11:47:35,R_395JAM84K9wVZ4n,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.015,0,27.162,66.61,67.885,5,I chose that amount because it seems fair.,30.505,32.557,33.784,3,,,,,,,,,0,0,0.209,0,1,4,6733b5e257da4b8525bdcae7,69e60f404ebb5518b1b53802,69e5eb933e3c8016d3f8510e,2,I chose that amount because it seems fair.,2,,1,
2026-04-20 11:45:15,2026-04-20 11:47:35,0,,100,140,1,2026-04-20 11:47:35,R_7axLme8OacWO7yF,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.008,0,5.484,7.546,9.069,3,because I want $5 in my pockets,4.475,8.322,9.141,6,,,,,5.304,9.437,10.297,2,0,0,0.209,0,0,5,5b2f2c586d601d0001d5cd73,69e611c0b7db23b6698baf32,69e5eb933e3c8016d3f8510e,1,because I want $5 in my pockets,0,2,1,
2026-04-20 11:46:14,2026-04-20 11:47:47,0,,100,92,1,2026-04-20 11:47:48,R_2RHcVSCQ4UpkwFP,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.009,0,1.315,6.865,9.087,3,I wanted to keep the most money,3.573,3.573,4.244,1,,,,,4.348,4.348,5.621,1,0,0,0.208,0,0,5,5b94d08a41cfe90001c6a249,69e611fe9ee26f613e10ff6f,69e5eb933e3c8016d3f8510e,1,I wanted to keep the most money,3,6,1,
2026-04-20 11:45:51,2026-04-20 11:47:55,0,,100,124,1,2026-04-20 11:47:56,R_2pbfMCtHrjBJBmJ,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.116,0,5.542,5.542,8.36,1,"I don't think player two is a real person, and I can't judge the intentions of the study organisers. ",,,,,10.756,10.756,11.712,1,7.267,7.267,8.13,1,0,0,0.225,0,0,6,5f9932d4ae84ec000947a76c,69e611eb0348cc9d480f00b9,69e5eb933e3c8016d3f8510e,0,"I don't think player two is a real person, and I can't judge the intentions of the study organisers. ",1.5,2.5,1,
2026-04-20 11:40:14,2026-04-20 11:47:58,0,,100,463,1,2026-04-20 11:47:58,R_8QqQ7nV7HygrJrH,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.008,0,15.116,18.216,20.089,6,They will get $6 and I think that's fair,289.944,291.245,292.017,2,,,,,,,,,0,0,0.206,0,0,4,668d5a81233f64468401e235,69e610998633bd785b33b0ed,69e5eb933e3c8016d3f8510e,2,They will get $6 and I think that's fair,1,,1,
2026-04-20 11:45:25,2026-04-20 11:48:21,0,,100,176,1,2026-04-20 11:48:22,R_5k65ueUQaVJkLQ1,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.125,0,1.989,5.43,6.016,2,I feel that that is the best way to maximize out earnings.  I am trusting that they will send me half back.,1.875,5.075,5.835,2,,,,,6.893,6.893,7.811,1,0,0,0.209,0,0,0,5e42e99a423d0b0526ec6592,69e611cf2faf4d993696a2c0,69e5eb933e3c8016d3f8510e,6,I feel that that is the best way to maximize out earnings.  I am trusting that they will send me half back.,9,3,1,
2026-04-20 11:46:40,2026-04-20 11:48:29,0,,100,109,1,2026-04-20 11:48:30,R_7LuQO5SxslKpJOS,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.006,0,7.073,7.073,8.261,1,I think splitting it equally is fair,6.334,6.334,10.591,1,,,,,5.383,7.283,8.271,3,0,0,0.207,0,0,3,69981a9246a6192b979dcb6f,69e612184a308a59a9664526,69e5eb933e3c8016d3f8510e,3,I think splitting it equally is fair,3,2,1,
2026-04-20 11:45:15,2026-04-20 11:48:39,0,,100,203,1,2026-04-20 11:48:40,R_8X0qEDIfu7rLPeH,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.022,0,1.519,15.175,16.747,4,More enjoyable to share winnings ,7.832,14.792,16.976,4,,,,,4.447,16.413,17.591,2,0,0,0.217,0,0,3,666311bf052b40396333594e,69e611c0f4f46f07e80328f3,69e5eb933e3c8016d3f8510e,3,More enjoyable to share winnings ,3,3,1,
2026-04-20 11:45:19,2026-04-20 11:48:44,0,,100,204,1,2026-04-20 11:48:45,R_3WNhi1X1meAr2AF,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.025,0,9.33,18.585,26.412,4,"I could not trust that Player 2 would send anything back, so I didn't want to send them a large amount.  But, I sent some, just in case they decide to do the right thing and reciprocate.",7.962,7.962,13.591,1,,,,,,,,,0,0,0.224,0,0,4,5ecbe5e254cc883c02f52be8,69e611c3c05b8f261907fe36,69e5eb933e3c8016d3f8510e,2,"I could not trust that Player 2 would send anything back, so I didn't want to send them a large amount.  But, I sent some, just in case they decide to do the right thing and reciprocate.",1,,1,
2026-04-20 11:41:24,2026-04-20 11:49:22,0,,100,477,1,2026-04-20 11:49:22,R_1aKqO352fI7Ms6I,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.113,0,101.649,118.149,121.146,4,I wanted to make our totals as close to possible to be fair. I am doing the same amount of work as the other person. So I want out earnings to be similar. ,15.794,21.821,23.561,2,,,,,10.122,10.122,16.017,1,0,0,0.211,0,0,4.5,65e0d81acca2780f6d77bbe2,69e610dc42210ee4bf1f7122,69e5eb933e3c8016d3f8510e,1.5,I wanted to make our totals as close to possible to be fair. I am doing the same amount of work as the other person. So I want out earnings to be similar. ,1.5,2,1,
