StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,attention_check_1,attention_check_2,attention_check_3,attention_check_4,Q3,Q4,Q231,Q4,Q13_First Click,Q13_Last Click,Q13_Page Submit,Q13_Click Count,Q27_First Click,Q27_Last Click,Q27_Page Submit,Q27_Click Count,Q224,Q234_First Click,Q234_Last Click,Q234_Page Submit,Q234_Click Count,Q241_First Click,Q241_Last Click,Q241_Page Submit,Q241_Click Count,Q225_First Click,Q225_Last Click,Q225_Page Submit,Q225_Click Count,mistake,allocation,PROLIFIC_PID,SESSION_ID,STUDY_ID,treatment,transfer,reasons,beliefs,beliefs_hp,attention_check,story,Q_DataPolicyViolations
2026-04-21 15:27:12,2026-04-21 15:29:59,0,,100,167,1,2026-04-21 15:30:00,R_2IAfSEv223jky9b,,,,,,,anonymous,EN,1,,,1,1,3,2,"after a lot of work Steve and his team were awarded a bonus for sales, they were happy with it. Steve could keep the whole bonus or could split it with a teammate. ",0,0,2.011,0,5.508,10.18,11.65,2,"I'm the team leader so will give myself more, but though it fair to give a portion away",3.043,7.236,8.2,2,,,,,0,0,0.209,0,0,8,65189b1b8f1b3824ae96f98c,69e797490818c1a50db6b73a,69e754d3172910383aac6106,,4,"I'm the team leader so will give myself more, but though it fair to give a portion away",50,,1,2,
2026-04-21 15:16:43,2026-04-21 15:30:04,0,,100,801,1,2026-04-21 15:30:05,R_6S8g0ZAEeroIJeV,,,,,,,anonymous,EN,1,,,1,1,3,2,steve has a choice to make either share the bonus with his teammates or keep it for himself,0,0,2.136,0,9.987,16.742,19.092,5,this is the only way player 2 will accept and we will all win,7.953,10.267,11.955,3,7.835,11.201,12.891,3,0,0,0.218,0,1,6,69e062873163346a1ab17d9e,69e794cbc863134d28a180e7,69e754d3172910383aac6106,,6,this is the only way player 2 will accept and we will all win,100,35,1,2,
2026-04-21 15:22:46,2026-04-21 15:30:12,0,,100,445,1,2026-04-21 15:30:12,R_15uoPOrcZq9eMWq,,,,,,,anonymous,EN,1,,,1,1,3,2,"James and Mark are two acquaintances who are struggling and have individually filed for government aid.  While Mark was rejected, James was approved.  James feels guilty about this and wonders if he should share his government aid with Mark.",0,0,2.02,0,5.897,5.897,7.429,1,"Why not let us each have $6.  It's a fair share and it's not like I worked for or get to keep any of this anyways.  So, I'll make him happy to increase my chances of winning in the long run.",6.099,6.099,6.947,1,6.638,6.638,7.802,1,0,0,0.216,0,0,6,69badd61df03d306c075bfb9,69e796354e126afb05daa69b,69e754d3172910383aac6106,,6,"Why not let us each have $6.  It's a fair share and it's not like I worked for or get to keep any of this anyways.  So, I'll make him happy to increase my chances of winning in the long run.",50,20,1,4,
2026-04-21 15:26:03,2026-04-21 15:30:44,0,,100,280,1,2026-04-21 15:30:44,R_3th7LewinqLOAFj,,,,,,,anonymous,EN,1,,,1,1,3,2,"James was struggling financially and was chosen to receive aid which he had applied for a while ago. While collecting his aid he saw his neighbor there who has been denied aid, now James must decide to keep or share the money he received. ",0,0,2.003,0,2.855,3.669,5.145,2,"I chose to split it 50/50 because it is the most fair. Neither of us deserve it ""more"" and the more fair the splint is the more likely my partner will pick the accept option so we both get paid. I would rather have some money than no money, and i think its the most fair to share the amount 50/50. ",1.741,2.33,4.999,3,1.993,3.394,6.916,3,0,0,0.203,0,0,6,66f2b9096375da22b55e03fb,69e79707c6ba74c61592ed72,69e754d3172910383aac6106,,6,,80,71,1,4,
2026-04-21 15:25:37,2026-04-21 15:31:08,0,,100,330,1,2026-04-21 15:31:08,R_7R31KX1ZPsTF5Js,,,,,,,anonymous,EN,1,,,1,1,3,2,Steve was won a bonus at his job and he was happy their hard work paid off. Steve has to make the moral decision to keep the bonus to himself or allocate it to his teammate.,0,0,2.009,0,3.556,8.12,8.99,5,"why not half? i suppose we working together, no?",2.797,5.219,6.186,2,5.747,14.131,15.997,2,0,0,0.209,0,0,6,65c139e3a0cb3e89054d2346,69e796eb2a0aec94588784c5,69e754d3172910383aac6106,,6,"why not half? i suppose we working together, no?",50,50,1,2,
2026-04-21 15:26:28,2026-04-21 15:31:10,0,,100,281,1,2026-04-21 15:31:10,R_7vnrH2hGc1ONhsd,,,,,,,anonymous,EN,1,,,1,1,3,2,"Steve has the option of sharing his bonus with Max, who contributed greatly to the team's efforts. ",0,0,2.009,0,8.116,9.564,10.48,2,This proposal is exactly half of full amount. ,6.213,6.213,7.472,1,7.686,7.686,10.306,1,0,0,0.106,0,0,6,66496a340a81523c23700b6c,69e7971c92f086a31568ac09,69e754d3172910383aac6106,,6,This proposal is exactly half of full amount. ,100,44,1,2,
2026-04-21 15:27:30,2026-04-21 15:31:43,0,,100,252,1,2026-04-21 15:31:43,R_7hQUV9YkCRqrozf,,,,,,,anonymous,EN,1,,,1,1,3,2,"James and Mark applied for a financial assistance program. James was selected to receive money, Mark was not. James is considering whether he should share some of his money with Mark. ",0,0,2.011,0,6.051,6.051,8.778,1,"A 50/50 split is a fair split and likely to be accepted by the other party. Most likely I could have gone for something like an 8/4 split, and they would have to accept or receive nothing, but they might decline just to spite me. ",3.06,6.458,8.186,2,6.568,6.568,7.645,1,0,0,0.209,0,0,6,699ba88e09c761e10471adae,69e7975d0905e1a7c0cfb5d3,69e754d3172910383aac6106,,6,"A 50/50 split is a fair split and likely to be accepted by the other party. Most likely I could have gone for something like an 8/4 split, and they would have to accept or receive nothing, but they might decline just to spite me. ",100,85,1,4,
2026-04-21 15:31:17,2026-04-21 15:31:48,0,,100,31,1,2026-04-21 15:31:49,R_1Nxq0Q0NOhEv50T,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,69dd6b1b43dc537e90cb7f09,69e7983cf117abec498aaa6b,69e754d3172910383aac6106,,,,,,0,,
2026-04-21 15:28:35,2026-04-21 15:32:11,0,,100,215,1,2026-04-21 15:32:11,R_3ZDLsmt5qu2dfi1,,,,,,,anonymous,EN,1,,,1,1,3,2,Steve's team is getting a reward and his supervisor has given the entire bonus to Steve due to humbling the team leader. Steve now has to the choice to give some of the bonus to his teammate Max.,0,0,2.107,0,6.151,6.151,8.989,1,It is split down the middle which I thought is fair for us both. It's the perfect balance as we are teammates and I am not a boss. ,5.081,5.081,6.47,1,4.593,4.593,5.596,1,0,0,0.208,0,0,6,69d17becf532e88cb6b29df2,69e79795e0359f6f5b8deb85,69e754d3172910383aac6106,,6,It is split down the middle which I thought is fair for us both. It's the perfect balance as we are teammates and I am not a boss. ,90,65,1,2,
2026-04-21 15:24:42,2026-04-21 15:32:15,0,,100,452,1,2026-04-21 15:32:15,R_7uP2l3KYgcuGZjl,,,,,,,anonymous,EN,1,,,1,1,3,2,"Steve and his team received a performance bonus for exceeding their sales goals. Steve's boss discussed the bonus with him, explaining that Steve can either keep the full allocation as team leader or he can allocate a portion of it to Max, his teammate.",0,0,2.007,0,8.218,10.215,15.979,4,"I chose this because I wanted a little more money for myself, but I also wanted to give Player 2 a fair share of the money.",2.359,2.426,9.094,2,2.364,2.444,4.804,2,0,0,0.206,0,0,7,69b1602db289ce5c985b25e1,69e796b2f5ca4c3d31b4e9cf,69e754d3172910383aac6106,,5,"I chose this because I wanted a little more money for myself, but I also wanted to give Player 2 a fair share of the money.",45,31,1,2,
2026-04-21 15:25:16,2026-04-21 15:32:22,0,,100,426,1,2026-04-21 15:32:23,R_3WpBxiFV9D9tBmx,,,,,,,anonymous,EN,1,,,1,1,3,2,I believe that Steve should focus on the long game and take this opportunity to build trust with Max by allocating part of the bonus to him. ,0,0,2.006,0,10.291,15.912,18.098,3,"As player one I have the responsibility to allocate the money, therefore, I have more responsibility within the exercise. I have decided to allocate the majority of the money to myself and give $5 to player two. ",4.346,10.434,11.451,2,4.681,6.845,7.871,2,0,0,0.206,0,0,7,69cb2171441335f38b39266e,69e796d2b987e7cfff668d02,69e754d3172910383aac6106,,5,"As player one I have the responsibility to allocate the money, therefore, I have more responsibility within the exercise. I have decided to allocate the majority of the money to myself and give $5 to player two. ",77,54,1,2,
2026-04-21 15:32:23,2026-04-21 15:32:32,0,,100,9,1,2026-04-21 15:32:32,R_8VNqdjWQY7gmv6N,,,,,,,anonymous,EN,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,69e6aea99f1bf7c272df461d,69e79878334004a880df309f,69e754d3172910383aac6106,,,,,,0,,
2026-04-21 15:26:23,2026-04-21 15:32:39,0,,100,376,1,2026-04-21 15:32:40,R_8RwsMPRqCm9U72o,,,,,,,anonymous,EN,1,,,1,1,3,2,It is a story about a workplace. Steve is the team leader and Max works under him. Steve has been given a bonus for his team exceeding their sales target and has to decide whether he wants to keep it all for himself or split some of the allotted bonus with Max.,0,0,2.125,0,2.574,11.881,20.059,6,"As Team leader I feel I should have a larger proportion of the money, however a split is definitely the right thing do and felt just over a third is a fair amount.",7.211,7.211,9.289,1,7.262,7.262,8.264,1,0,0,0.206,0,0,7.5,69e73b520b09dbcd84b02655,69e79716b8fafffd785d7d1d,69e754d3172910383aac6106,,4.5,"As Team leader I feel I should have a larger proportion of the money, however a split is definitely the right thing do and felt just over a third is a fair amount.",90,80,1,2,
2026-04-21 15:26:49,2026-04-21 15:32:43,0,,100,354,1,2026-04-21 15:32:44,R_4eP5inaX7uGGBNe,,,,,,,anonymous,EN,1,,,1,1,3,2,"Steve was awarded a performance bonus for exceeding the sales target, which was accomplished by him as the team leader as well as his team. He is given the option to allocate a portion of this bonus to his teammate Max, who contributed significantly to the team's success and the earning of this bonus; he must now decide whether to keep the bonus all to himself or allocate a portion to Max.",0,0,2.006,0,9.324,13.561,16.705,4,"For this to work out to benefit the both of us, the second person must accept the offer. Allotting 2/3 of the payment to the other is quite likely to get an acceptance/agreement, so in order to increase those chances, I chose to allot a bit more to the partner than to myself. I also am thinking about the scenario I read and want to practice generosity in my choices rather than selfishness. ",3.015,4.285,5.417,3,3.049,3.847,5.078,2,0,0,0.102,0,0,4,69456dc21e6c9536e4bb8f4a,69e7966c69a908dfedac786c,69e754d3172910383aac6106,,8,"For this to work out to benefit the both of us, the second person must accept the offer. Allotting 2/3 of the payment to the other is quite likely to get an acceptance/agreement, so in order to increase those chances, I chose to allot a bit more to the partner than to myself. I also am thinking about the scenario I read and want to practice generosity in my choices rather than selfishness. ",93,33,1,2,
2026-04-21 15:19:49,2026-04-21 15:32:56,0,,100,786,1,2026-04-21 15:32:56,R_5tzkogyQUkEwsip,,,,,,,anonymous,EN,1,,,1,1,3,2,"Steve's team exceeded their sales target and was awarded a bonus that would go to Steve specifically. Steve's boss gave him the option of giving a portion of the bonus to Max, who is Steve's teammate.",0,0,2.016,0,13.644,40.214,41.844,6,"It seems that Steve's boss proactively sought him out to inform him about the bonus and offered him the option to share it. This tells me that Steve himself did quite a bit of the work. However, if Max had a large part in reaching the team's target, then it's only right that he should be compensated for the part he played in reaching their target.",12.189,12.189,14.16,1,20.878,20.878,21.749,1,0,0,0.205,0,0,7,69bd900d90e8d0fa81f001b0,69e7956cb0b482fe9011df6c,69e754d3172910383aac6106,,5,"It seems that Steve's boss proactively sought him out to inform him about the bonus and offered him the option to share it. This tells me that Steve himself did quite a bit of the work. However, if Max had a large part in reaching the team's target, then it's only right that he should be compensated for the part he played in reaching their target.",85,70,1,2,
2026-04-21 15:23:50,2026-04-21 15:33:03,0,,100,552,1,2026-04-21 15:33:03,R_7rpRJ12MEttUpZ1,,,,,,,anonymous,EN,1,,,1,1,3,2,James was awarded some financial welfare help that the applied  to months ago.  As he was leaving to get his money he ran into his neighbor who he doesn't know very well and wondering if he should share with him since his neighbor or keep it all.,0,0,2.004,0,7.899,7.899,9.272,1,I know they need some money but I need some too.,4.727,4.727,6.397,1,5.437,7.261,8.182,2,0,0,0.207,0,0,10,66522e08062d6f7b7d78eafa,69e7967684ea2ce167713aa7,69e754d3172910383aac6106,,2,I know they need some money but I need some too.,26,69,1,4,
2026-04-21 15:24:55,2026-04-21 15:33:10,0,,100,494,1,2026-04-21 15:33:11,R_77vY83hIDAYH6R5,,,,,,,anonymous,EN,1,,,1,1,3,2,"After struggling financially, James was offered help from a government agency. His neighbor Mark was also doing badly, and James wrestled with the decision to help Mark or not due to his own situation.",0,0,2.031,0,17.333,29.17,30.501,3,"I chose this as it would benefit the other person, as well as help myself.",5.679,8.671,10.199,2,5.382,11.85,13.903,2,0,0,0.218,0,0,7,65428ae183d85f6208564b02,69e796ba395d82cf6b7d0a50,69e754d3172910383aac6106,,5,"I chose this as it would benefit the other person, as well as help myself.",50,50,1,4,
2026-04-21 15:30:02,2026-04-21 15:33:27,0,,100,204,1,2026-04-21 15:33:27,R_8PAVXAaSf6A6Kua,,,,,,,anonymous,EN,1,,,1,1,3,2,"Steve was told by the director of his company that he and his team would be awarded a bonus for exceeding his sales target. However, the catch was that as the team leader, Steve would actually receive the full bonus and it would be up to him whether he shared it with his teammate Max. ",0,0,2.006,0,5.583,5.583,6.334,1,"As the player making the financial decision, I thought it was worth the risk to lose it all to offer to transfer some of the money to the other player but still keep the majority for myself. ",3.565,6.397,6.738,4,,,,,0,0,0.218,0,0,8,64135da7561dbc07ab4c5b6d,69e797f57566bfa811ce884f,69e754d3172910383aac6106,,4,"As the player making the financial decision, I thought it was worth the risk to lose it all to offer to transfer some of the money to the other player but still keep the majority for myself. ",35,,1,2,
2026-04-21 15:28:56,2026-04-21 15:33:36,0,,100,279,1,2026-04-21 15:33:36,R_6geIZkiOxH5kh5K,,,,,,,anonymous,EN,1,,,1,1,3,2,Steve should split the payment with max as he made significant contributions to the team's success and deserves recognition.,0,0,2.012,0,5.859,5.859,10.254,1,It is fair to split it evenly down the middle,5.119,5.119,5.987,1,6.321,6.321,7.19,1,0,0,0.216,0,0,6,6981001a1f4efae0a9ab8206,69e7979b967df21452a38056,69e754d3172910383aac6106,,6,It is fair to split it evenly down the middle,50,38,1,2,
2026-04-21 15:29:35,2026-04-21 15:34:01,0,,100,266,1,2026-04-21 15:34:02,R_3i8usXmI312mcCt,,,,,,,anonymous,EN,1,,,1,1,3,2,"James was having financial troubles, and he had completely drained his savings. He was selected by a government welfare agency to receive full financial assistance, but struggled to decide whether he should keep the funds for himself or share them with his neighbor Mark, who desired but did not receive the same assistance.",0,0,2.11,0,3.517,8.015,10.768,3,"I felt that an equal split was fair, and that it would increase my chances of a successful proposal.",1.966,1.966,3.546,1,2.638,3.871,5.092,2,0,0,0.213,0,0,6,665480f12371f7e4c321a587,69e797d222308585f811df2c,69e754d3172910383aac6106,,6,"I felt that an equal split was fair, and that it would increase my chances of a successful proposal.",81,29,1,4,
2026-04-21 15:27:59,2026-04-21 15:34:03,0,,100,364,1,2026-04-21 15:34:03,R_7htZKGGS7d2bQjM,,,,,,,anonymous,EN,1,,,1,1,3,2,"James was randomly selected to receive financial assistance. When he arrived, mark a neighbor was there. Mark was not picked to receive assistance. James is trying to decide on if he should share the money. ",0,0,2.008,0,2.446,8.359,9.654,3,I chose half of the $12 because it’s fair to split the bonus payment. I don’t feel entitled to more than half of the money. ,2.664,13.383,14.043,4,4.996,11.843,12.569,6,0,0,0.213,0,0,6,69a4ba0ff19533b2a959d591,69e7977039db806f34e0076e,69e754d3172910383aac6106,,6,I chose half of the $12 because it’s fair to split the bonus payment. I don’t feel entitled to more than half of the money. ,94,85,1,4,
2026-04-21 15:30:17,2026-04-21 15:34:11,0,,100,233,1,2026-04-21 15:34:11,R_1vOZQkayuGpk8SJ,,,,,,,anonymous,EN,1,,,1,1,3,2,A work team is getting a bonus for their performance. The team lead has been offered the whole bonus and can choose to keep it all or give some to his teammate.,0,0,2.009,0,8.492,8.492,12.907,1,It seems the fairest allocation since it benefits us both equally,8.321,8.321,10.101,1,12.008,16.768,18.319,2,0,0,0.204,0,0,6,5c037f464c14cf00019d379f,69e797fe44f4caf06079570a,69e754d3172910383aac6106,,6,It seems the fairest allocation since it benefits us both equally,90,40,1,2,
2026-04-21 15:28:32,2026-04-21 15:34:11,0,,100,339,1,2026-04-21 15:34:11,R_7E4h4F5OBdyUgxH,,,,,,,anonymous,EN,1,,,1,1,3,2,"James has been struggling to pay his bills, however he received welcome news in the mail that the financial assistance he'd applied for had been approved. When he went to collect James discovered Mark, his neighbor, who was also struggling had been rejected. Now he has to choose whether to help his neighbor or keep the money for himself.  ",0,0,2.005,0,2.639,2.639,6.455,1,It only felt fair that i split the payment down the middle. ,1.874,4.502,5.33,2,7.578,7.578,8.172,1,0,0,0.215,0,0,6,67a4fbd7e4ebc02e050b7999,69e7975d079473eaefb4ba9e,69e754d3172910383aac6106,,6,It only felt fair that i split the payment down the middle. ,100,85,1,4,
2026-04-21 15:33:39,2026-04-21 15:34:16,0,,100,36,1,2026-04-21 15:34:16,R_2LHFHVcFVAocnWJ,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,676aa65830b50a28e4c21015,69e798c941f112c56efd6b6d,69e754d3172910383aac6106,,,,,,0,,
2026-04-21 15:28:59,2026-04-21 15:34:45,0,,100,345,1,2026-04-21 15:34:45,R_32mLgFbSLU2mjWH,,,,,,,anonymous,EN,1,,,1,1,3,2,James struggled to make ends meet and had no savings. He applied for financial assistance and was approved. He had a neighbor that was denied the assistance and was thinking about helping them,0,0,2.11,0,4.969,7.309,10.262,4,I think it is a fair amount,4.414,9.524,11.471,5,4.45,7,8.537,2,0,0,0.202,0,0,6,5ef42ba59401801d9f859e2d,69e797b30978f0bbbadd95f8,69e754d3172910383aac6106,,6,I think it is a fair amount,75,50,1,4,
2026-04-21 15:26:31,2026-04-21 15:34:57,0,,100,506,1,2026-04-21 15:34:57,R_52Rd8sA657PZcyQ,,,,,,,anonymous,EN,1,,,1,1,3,2,"James received financial help from a government welfare agency, which he really needs. He learned his neighbor Mark was denied the same financial help. James is tempted to share the money with Mark but uncertain what to do. ",0,0,2.008,0,4.469,24.025,30.118,11,"Mark is my neighbor, which means we live in close proximity to each other. I think I should help my neighbor out. It would improve my relationship with my neighbor and it feels like the right thing to do. I want to believe that Mark would pay me back in some way and I accept the risk that they may never pay me back. ",4.817,13.232,14.99,11,13.042,13.042,14.292,1,0,0,0.21,0,0,5,696be555117dbd9da08b33e5,69e7971dea83d0d64e5246dc,69e754d3172910383aac6106,,7,"Mark is my neighbor, which means we live in close proximity to each other. I think I should help my neighbor out. It would improve my relationship with my neighbor and it feels like the right thing to do. I want to believe that Mark would pay me back in some way and I accept the risk that they may never pay me back. ",50,45,1,4,
2026-04-21 15:31:46,2026-04-21 15:34:57,0,,100,191,1,2026-04-21 15:34:58,R_8goxe7ZqpLoNNXb,,,,,,,anonymous,EN,1,,,1,1,3,2,James has no money left at the moment. He had applied for some funding he had forgotten about and had been successful in securing this for his expenses. He felt bad because his friend Mark applied and didn't get selected. He was deciding whether to share or not. ,0,0,2.011,0,1.08,6.532,7.324,3,Most likely to get a higher share if Player 2 decides to split,1.46,3.782,5.036,2,3.507,5.914,7.139,4,0,0,0.218,0,1,0,54cb7189fdf99b385b78ea97,69e7985cb7d6bed533e9a70c,69e754d3172910383aac6106,,12,Most likely to get a higher share if Player 2 decides to split,45,11,1,4,
2026-04-21 15:28:59,2026-04-21 15:35:10,0,,100,370,1,2026-04-21 15:35:10,R_6BswaaLFvEx2NPP,,,,,,,anonymous,EN,1,,,1,1,3,2,"Two neighbors, James and Mark both applied to receive financial aid. Only James was approved so James is questioning if he should share the funds with his neighbor Mark.",0,0,2.008,0,13.987,13.987,15.085,1,Lets split it half and half,11.752,11.752,12.658,1,6.948,9.134,9.792,2,0,0,0.101,0,0,6,69e6a99486fa8f1df4a3e23c,69e797b508560e9fa28d2a40,69e754d3172910383aac6106,,6,Lets split it half and half,90,70,1,4,
2026-04-21 15:21:59,2026-04-21 15:35:35,0,,100,816,1,2026-04-21 15:35:36,R_3XbnoX8alJ7bnJJ,,,,,,,anonymous,EN,1,,,1,1,3,2,"James receives full aid while his neighbor Mark, also struggling is denied. JUames must decide whether to keep everything or share, highlighting fairness, compassion, and community responsibility.",0,0,2.113,0,12.778,12.778,14.748,1,I chose to because I believe player 2 is part of my team and deserves a fair amount of the money.,7.023,7.023,7.847,1,5.061,11.942,12.965,2,0,0,0.206,0,1,6,61644b17ec9f97f7485d5624,69e796089dd05c6f68dc527c,69e754d3172910383aac6106,,6,I chose to because I believe player 2 is part of my team and deserves a fair amount of the money.,100,53,1,4,
2026-04-21 15:23:57,2026-04-21 15:35:40,0,,100,702,1,2026-04-21 15:35:40,R_7KfGv9qVsXLj3IZ,,,,,,,anonymous,EN,1,,,1,1,3,2,Steve's team was allocated a bonus and was asked to either split it with his team or keep the whole bonus,0,0,2.01,0,310.317,312.359,314.94,2,Because it feels appropriate to do so,31.48,31.48,32.85,1,1.98,1.98,3.07,1,0,0,0.21,0,0,6,69a61c66279eef79fd473948,69e79684afda02a1ccaa41d1,69e754d3172910383aac6106,,6,Because it feels appropriate to do so,53,25,1,2,
2026-04-21 15:27:05,2026-04-21 15:35:51,0,,100,526,1,2026-04-21 15:35:52,R_7Q9kxGGEmETN9ct,,,,,,,anonymous,EN,1,,,1,1,3,2,"Steve, as team leader, receives a bonus for exceeding sales target. The director says he may share it with his team mate Max.",0,0,2.124,0,10.068,23.342,25.115,4,Bible says to consider your neighbor as you consider yourself,5.607,25.134,26.216,11,10.033,17.287,18.403,4,0,0,0.222,0,0,6,695fee4a772d2f80762481b4,69e7973c370a5aa8058ba0fa,69e754d3172910383aac6106,,6,Bible says to consider your neighbor as you consider yourself,50,50,1,2,
2026-04-21 15:22:03,2026-04-21 15:36:00,0,,100,836,1,2026-04-21 15:36:01,R_5fwPqO2eyNZcwEL,,,,,,,anonymous,EN,1,,,1,1,3,2,"Steve and Max both worked very hard at meeting their sales target and was awarded a performance bonus for exceeding it. The director allocated the full bonus to Steve since he was the team leader, but gave him the choice on if he wants to receive the full allocation or give some to Max. ",0,0,2.585,0,18.58,18.58,20.432,1,"It feels wrong/immoral to take the full thing for myself, so splitting it feels like a fair option. With that, the idea of losing $6 instead of $12 is less upsetting. It also feels a little bit like gambling, and I like to take a little risk with money that I never had in the first place, like a risk free bet. ",7.846,11.434,12.422,3,33.366,42.328,43.049,2,0,0,0.106,0,0,6,69de87f7392560cc55601c29,69e796166ba2846dd45e3644,69e754d3172910383aac6106,,6,"It feels wrong/immoral to take the full thing for myself, so splitting it feels like a fair option. With that, the idea of losing $6 instead of $12 is less upsetting. It also feels a little bit like gambling, and I like to take a little risk with money that I never had in the first place, like a risk free bet. ",50,40,1,2,
2026-04-21 15:26:56,2026-04-21 15:36:11,0,,100,555,1,2026-04-21 15:36:12,R_6CdKCOxjuGtOjOF,,,,,,,anonymous,EN,1,,,1,1,3,2,"James was jobless, applied for a job and managed to secure aspot. 
Mark applied for the same job but he was unlucky, James has some money which he is to decide whether to share with Mark or not",0,0,2.121,0,8.531,11.843,14.599,2,I considered to remain with some amount,6.35,6.35,7.826,1,,,,,0,0,0.22,0,0,8,69e036682cec57400d8c4baf,69e797367f9eef78c702e89e,69e754d3172910383aac6106,,4,I considered to remain with some amount,94,,1,4,
2026-04-21 15:35:39,2026-04-21 15:36:17,0,,100,37,1,2026-04-21 15:36:17,R_7BmTgKRpTcyufbv,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,69e306cda1857d2a65a879b1,69e79942e0e1b2bf9568b0b5,69e754d3172910383aac6106,,,,,,0,,
2026-04-21 15:32:04,2026-04-21 15:36:33,0,,100,268,1,2026-04-21 15:36:33,R_678tmDgFYxBs8AA,,,,,,,anonymous,EN,1,,,1,1,3,2,"Steve should give some to Max since he helped earn the bonus, especially if he is going to work with Max again.  If he does not and Max finds out he got a bonus the work relationship will suffer.",0,0,2.012,0,2.43,5,7.959,3,Half and half is fair.  Neither of us really did anything to earn it.,3.179,14.404,15.85,6,8.468,8.468,11.726,1,0,0,0.205,0,0,6,6980f1fd50b31dbacbe276ab,69e79868f5d107fc23dc5220,69e754d3172910383aac6106,,6,Half and half is fair.  Neither of us really did anything to earn it.,90,34,1,2,
2026-04-21 15:36:22,2026-04-21 15:36:37,0,,100,15,1,2026-04-21 15:36:38,R_1FM8gK6kc7N8Tlj,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,69d3a2b2e790dd7fe9ec9fff,69e7996ed1dc927c59712f82,69e754d3172910383aac6106,,,,,,0,,
2026-04-21 15:24:26,2026-04-21 15:36:48,0,,100,742,1,2026-04-21 15:36:49,R_216kxWJoDdanamd,,,,,,,anonymous,EN,1,,,1,1,3,2,"James was going through a tough financial situation and he was struggling to make ends meet. He received an email where he had applied to a government welfare agency a few months previous. It told him that he had been selected for financial assistance and would receive aid to help him. However, when he went along to collect the payment he was greeted with a neighbour who also had applied but unfortunately was unsuccessful in being selected. James felt bad and contemplated offering this neighbour some of the money but was unsure as the neighbour was just an acquaintance.",0,0,2.012,0,5.317,12.508,13.772,3,I felt that i should donate some money to Player 2 but equally i do not know the circumstances of player 2 so did not want to be over generous.,9.948,9.948,11.651,1,6.796,6.796,8.528,1,0,0,0.21,0,0,9,6658b68819546bf4a7e5459b,69e79698d386bbc5eedad596,69e754d3172910383aac6106,,3,I felt that i should donate some money to Player 2 but equally i do not know the circumstances of player 2 so did not want to be over generous.,50,63,1,4,
2026-04-21 15:36:56,2026-04-21 15:37:05,0,,100,9,1,2026-04-21 15:37:05,R_6CBohSL1ToFdA8m,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,69d682214d848b2b51675b6d,69e7998ba62c39f8ce595bce,69e754d3172910383aac6106,,,,,,0,,
2026-04-21 15:32:06,2026-04-21 15:37:26,0,,100,320,1,2026-04-21 15:37:27,R_2jjLdBoGoFzDDjp,,,,,,,anonymous,EN,1,,,1,1,3,2,"Both James and Mark had applied for assistance from the government welfare agency, but only James was successful. James was struggling with his conscience about sharing the ,money with Mark.",0,0,2.028,0,6.25,11.961,12.909,2,"I felt it was fair and just to split the money 50% each,",6.141,6.141,8.3,1,6.921,6.921,8.295,1,0,0,0.208,0,0,6,5ea31e2cfe333e274552c8d6,69e7986edac079f131b71636,69e754d3172910383aac6106,,6,"I felt it was fair and just to split the money 50% each,",51,61,1,4,
2026-04-21 15:33:41,2026-04-21 15:37:37,0,,100,235,1,2026-04-21 15:37:37,R_2gpAlQ9WH2h3ToR,,,,,,,anonymous,EN,1,,,1,1,3,2,Steve was awarded some money and has to decide whether or not to share it with Max. ,0,0,2.062,0,2.987,3.955,12.281,2,It's as fair as it can be,2.877,5.396,6.453,4,4.492,4.492,5.442,1,0,0,0.226,0,0,6,672158aceb08a299dc5f0ad9,69e798ca0f119dc3bbced49b,69e754d3172910383aac6106,,6,It's as fair as it can be,95,49,1,2,
2026-04-21 15:37:16,2026-04-21 15:37:44,0,,100,27,1,2026-04-21 15:37:44,R_2dfIEIHmDyG5MvT,,,,,,,anonymous,EN,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,69e793ff759e673cfc129750,69e7996d60817a7db92ab9c4,69e754d3172910383aac6106,,,,,,0,,
