StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,attention_check_1,attention_check_2,attention_check_3,attention_check_4,Q3,Q4,Q231,Q236_First Click,Q236_Last Click,Q236_Page Submit,Q236_Click Count,Q13_First Click,Q13_Last Click,Q13_Page Submit,Q13_Click Count,Q27_First Click,Q27_Last Click,Q27_Page Submit,Q27_Click Count,Q224,Q238_First Click,Q238_Last Click,Q238_Page Submit,Q238_Click Count,Q225_First Click,Q225_Last Click,Q225_Page Submit,Q225_Click Count,mistake,allocation,PROLIFIC_PID,SESSION_ID,STUDY_ID,transfer,reasons,beliefs,P1_ID,P1_CHOICE,LOCK_TOKEN,P2,allocation_hp,transfer_hp,attention_check,Q_DataPolicyViolations
2026-04-20 16:13:05,2026-04-20 16:17:29,IP Address,,100,263,True,2026-04-20 16:17:30,R_7MPOmGwSpoJswzC,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,3.575,0,0,0,2.014,0,38.185,38.185,42.602,1,I sent back $7 so that we will both have $8.,58.95,58.95,60.268,1,0,0,0.217,0,0,8,69d0428f9f00d482af903398,69e65089eb0f825156b60464,69e638d4b2228b5d05917569,7,I sent back $7 so that we will both have $8.,,5ae4e06dc67d830001ce8122,5,4d6486b8-f3f4-44ef-98e5-49b4f9c3519f,15,5,1,1,
2026-04-20 16:13:20,2026-04-20 16:17:34,IP Address,,100,253,True,2026-04-20 16:17:34,R_3HAGF8ENYxg4Dsf,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,2.997,0,0,0,2.005,0,24.056,24.056,25.682,1,"Player 1 was cautious, they didn't want to send everything, but they did send half, which shows some good faith. In appreciation of this good faith, I sent back $4, giving them more than they originally had, while also leaving me with some, but them also getting more in total than myself.",16.268,37.023,38.814,4,0,0,0.103,0,0,5,63ea7e60bdd3090eb4b0dcc5,69e6509831c341ca055ac27d,69e638d4b2228b5d05917569,4,"Player 1 was cautious, they didn't want to send everything, but they did send half, which shows some good faith. In appreciation of this good faith, I sent back $4, giving them more than they originally had, while also leaving me with some, but them also getting more in total than myself.",,69c1953027cedba34d43258c,3,4cca619b-80a2-47c7-bfef-325e7c0e2032,9,4,2,1,
2026-04-20 16:15:30,2026-04-20 16:17:41,IP Address,,100,130,True,2026-04-20 16:17:41,R_6F4zXYqo7LL8ZCc,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,2.491,0,0,0,2.01,0,3.5,12.221,22.391,3,"I wanted to be as fair as possible. By sending $3 back, both of us would end up with $6. That seems fair to me, and I prefer to be equitable when possible.",10.847,12.857,14.184,2,0,0,0.106,0,0,6,69ab785187f35ad7396afdf5,69e6511d0af555ef22f52c8f,69e638d4b2228b5d05917569,3,"I wanted to be as fair as possible. By sending $3 back, both of us would end up with $6. That seems fair to me, and I prefer to be equitable when possible.",,5cbcfce214b3cb0015f03471,3,00a04518-e2ef-4c92-ad05-ba62c50f77a4,9,4,2,1,
2026-04-20 16:14:07,2026-04-20 16:17:42,IP Address,,100,214,True,2026-04-20 16:17:42,R_8MQFv70AbhpKAdk,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,4.768,0,0,0,2.012,0,14.422,14.422,18.152,1,"Player 1 sent all their money to me, without keeping any back for themselves. I thought it only fair that I give them half.",23.892,23.892,25.265,1,0,0,0.204,0,0,9,6015966a246e51095f2235e7,69e650cbe16ad7ddc74988a9,69e638d4b2228b5d05917569,9,"Player 1 sent all their money to me, without keeping any back for themselves. I thought it only fair that I give them half.",,5f6f31f7a28898067fb4c50f,6,f2b744f0-0884-4ba0-81cc-404ae536178d,18,4,2,1,
2026-04-20 16:12:53,2026-04-20 16:18:03,IP Address,,100,310,True,2026-04-20 16:18:04,R_76GvRngjjAV9qO5,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,7.815,0,0,0,2.108,0,14.024,27.028,29.114,6,I get to remain with 9 .It's fair considering the circumstances,12.228,13.774,16.074,2,0,0,0.206,0,0,9,69d7cb38e4449b67ad2c75b3,69e6506ae8d59ed74930162f,69e638d4b2228b5d05917569,6,I get to remain with 9 .It's fair considering the circumstances,,5b29b956007d870001c82114,5,a77d553b-9583-475e-ba7f-b369af64d8ec,15,3,3,1,
2026-04-20 16:16:17,2026-04-20 16:18:08,IP Address,,100,111,True,2026-04-20 16:18:08,R_62xX5lI8cBHzFqT,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,3.039,0,0,0,2.108,0,6.136,7.922,9.33,4,They knew it was 3 times they couldve given me 5 and then its 15 and he has one id give them 7 dollars 8 each but instead it was 1.5 which is like 4.5 and he has 5 he already has more than me why would i give more ,9.193,9.952,16.098,2,0,0,0.208,0,0,4.5,6511d9eb45b1893702698a99,69e6514c89b80bc698e8ec20,69e638d4b2228b5d05917569,0,They knew it was 3 times they couldve given me 5 and then its 15 and he has one id give them 7 dollars 8 each but instead it was 1.5 which is like 4.5 and he has 5 he already has more than me why would i give more ,,5ff99be1e9ac6228eb548b78,1.5,2edb8826-26bf-4b4b-b715-ac27540d4e1f,4.5,5,1,1,
2026-04-20 16:16:31,2026-04-20 16:18:08,IP Address,,100,97,True,2026-04-20 16:18:09,R_8zdyngmuIVqkGup,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,2.458,0,0,0,2.111,0,5.007,5.007,11.62,1,I wanted to maximise my own bonus payment.,5.235,5.235,6.356,1,0,0,0.218,0,0,9,62b8cd151b5fd0f9be7d1f11,69e651578f67c28c9c8ca70a,69e638d4b2228b5d05917569,0,I wanted to maximise my own bonus payment.,,69bf1b83525dff7c1d430435,3,5902fc70-7b4f-4430-b921-99cfda712415,9,6,0,1,
2026-04-20 16:12:09,2026-04-20 16:18:28,IP Address,,100,378,True,2026-04-20 16:18:28,R_3NTVqwrzV7KKqJl,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,3.104,0,0,0,2.014,0,2.828,8.755,11.976,3,I feel like he was generous so I decided to also be generous and send half back. ,8.504,10.3,10.897,2,0,0,0.207,0,1,9,629e2781136f152f6592f171,69e650543646fb4e7dffddf3,69e638d4b2228b5d05917569,9,I feel like he was generous so I decided to also be generous and send half back. ,,591af41cdf2e7600018c0b0b,6,6410fbca-68ab-4e55-a03b-28c5c9dbd3bb,18,5,1,1,
2026-04-20 16:16:13,2026-04-20 16:18:34,IP Address,,100,141,True,2026-04-20 16:18:34,R_5odu991J5pnL8SO,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,3.055,0,0,0,2.116,0,14.996,14.996,24.465,1,It would make it equal for both.,9.006,9.006,11.777,1,0,0,0.207,0,0,6,6685f79255fa6c07b7d4e441,69e651436ca069da6b321c2a,69e638d4b2228b5d05917569,3,It would make it equal for both.,,613791ef07e699be4ebd53f8,3,8571aab8-e465-4636-aaaa-53b9df35689a,9,4,2,1,
2026-04-20 16:14:20,2026-04-20 16:18:39,IP Address,,100,258,True,2026-04-20 16:18:40,R_6E0nJmIG1NSx87f,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,3.7,0,0,0,2.022,0,1.445,12.392,17.903,2,I thought it made sense to give them a dollar so that's exactly why I did it. ,10.661,10.661,11.536,1,0,0,0.215,0,0,3,69a5591fa17bccaa7f211b28,69e64fc0c23f31168dfe7b6d,69e638d4b2228b5d05917569,1.5,I thought it made sense to give them a dollar so that's exactly why I did it. ,,69cbcb9a5c8b56847e4ebda5,1.5,dcf98d33-0d80-4bec-8002-8f2ada4b32a4,4.5,4,2,1,
2026-04-20 16:16:57,2026-04-20 16:18:46,IP Address,,100,108,True,2026-04-20 16:18:46,R_5ffc9azJokqODyd,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,2.961,0,0,0,2.005,0,11.425,14.791,17.286,3,we would both end up with $6,16.948,16.948,17.837,1,0,0,0.204,0,0,6,69c579320c9c4ee774d2bbba,69e65172c1687b930d803997,69e638d4b2228b5d05917569,3,we would both end up with $6,,5ea0516dee594a000932857a,3,c85bc3aa-c1c8-431c-ae1e-d01879ecb406,9,5,1,1,
2026-04-20 16:16:25,2026-04-20 16:18:52,IP Address,,100,146,True,2026-04-20 16:18:52,R_8HoMBre5d1uLDot,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,4.618,0,0,0,2.017,0,7.2,9.993,12.09,3,I wanted to have the chance of getting the most money,,,,,0,0,0.217,0,0,6,668aebb90be8f04729bd4997,69e6514c13ff8d3ef493599b,69e638d4b2228b5d05917569,0,I wanted to have the chance of getting the most money,,5d697ea28572fc000126b779,2,d1b98b87-3a45-4de7-8c65-acac271e54af,6,,,1,
2026-04-20 16:15:12,2026-04-20 16:19:34,IP Address,,100,261,True,2026-04-20 16:19:35,R_1YtZZeVvsKhBbgo,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,3.833,0,0,0,2.006,0,9.345,11.503,15.197,2,I wanted to send back as evenly as I could.,9.047,9.047,10.182,1,0,0,0.205,0,0,10,69b65679a66e70c87404ce13,69e651099b1223304a20e7cf,69e638d4b2228b5d05917569,8,I wanted to send back as evenly as I could.,,673283141ee7ec9141e8bcf4,6,adf8de3d-6950-4f98-adf3-1a461533be82,18,3,3,1,
2026-04-20 16:17:10,2026-04-20 16:19:42,IP Address,,100,151,True,2026-04-20 16:19:42,R_5P5UO0dOzdNHk4f,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,3.114,0,0,0,2.007,0,6.642,6.642,9.977,1,I wanted to be generous and give back because they gave me something,4.268,6.695,7.712,4,0,0,0.209,0,0,4.5,69ae3c7a66fc87cf275e5482,69e6517f16a0126e09d9d9db,69e638d4b2228b5d05917569,4.5,I wanted to be generous and give back because they gave me something,,666311bf052b40396333594e,3,0463aabf-d4ef-4201-9b08-ae5ef4a5bc30,9,4,2,1,
2026-04-20 16:15:08,2026-04-20 16:20:09,IP Address,,100,300,True,2026-04-20 16:20:09,R_68ZCGjLDwEBU4Cl,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,3.636,0,0,0,2.014,0,48.056,49.699,51.461,2,Because I felt that would be fair,3.266,3.266,4.048,1,0,0,0.209,0,0,4.5,6726772db37c626cce7dfcf6,69e65106be32c068521e536f,69e638d4b2228b5d05917569,4.5,Because I felt that would be fair,,5feb962bf4e233c940073833,3,415a724c-0de9-4270-9de5-3004a0502ead,9,4,2,1,
2026-04-20 16:13:08,2026-04-20 16:20:10,IP Address,,100,421,True,2026-04-20 16:20:11,R_3fTawnQT5j5rv1x,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,3.762,0,0,0,2.025,0,15.888,22.642,24.232,2,"I figured he sent me the full amount, so the least I could do is split it evenly between us. Making it completely fair. ",18.054,22.434,23.525,2,0,0,0.214,0,1,9,5c31847f10677f0001ddc781,69e6508d4c7cf5c6ed360b48,69e638d4b2228b5d05917569,9,"I figured he sent me the full amount, so the least I could do is split it evenly between us. Making it completely fair. ",,695f8acac537fadb9bca5d39,6,a35ab58b-0467-47dc-a48e-9f72bab2f5bc,18,3,3,1,
2026-04-20 16:18:02,2026-04-20 16:20:24,IP Address,,100,142,True,2026-04-20 16:20:24,R_5X0qpwHzaZdd0gb,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,2.786,0,0,0,2.112,0,6.174,18.464,18.871,4,Because this way it is even with us both getting $5.50,14.549,17.867,19.221,2,0,0,0.21,0,1,5.5,698f6f6affabdc8b42fde4f7,69e651b494d834673b3aeb34,69e638d4b2228b5d05917569,2,Because this way it is even with us both getting $5.50,,60abbb05288f7eeb1312c3b7,2.5,9ef424f7-c022-439b-a7c5-2ba7eefe4dca,7.5,5,1,1,
2026-04-20 16:17:36,2026-04-20 16:20:27,IP Address,,100,170,True,2026-04-20 16:20:27,R_8wa8QZV8kNErvkh,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,3.599,0,0,0,2.119,0,3.354,5.24,12.048,2,I wanted to keep it for myself. I do feel slightly guilty but I am happy I have got the money.,4.879,4.879,5.947,1,0,0,0.218,0,1,18,673b7de4a2e905d7e456db70,69e651407933142dfe6f860e,69e638d4b2228b5d05917569,0,I wanted to keep it for myself. I do feel slightly guilty but I am happy I have got the money.,,5e91b4dc5be9fb0008cc26d0,6,c3df4f38-948b-4ec6-9302-3c20788eeb6f,18,6,0,1,
2026-04-20 16:16:46,2026-04-20 16:20:30,IP Address,,100,224,True,2026-04-20 16:20:31,R_51yBOxkB8YBwmtL,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,3.475,0,0,0,2.011,0,10.045,10.045,15.063,1,It seems appropriate to split the amount evenly.  Let's care for each other and look out for each other's best.  ,7.474,7.474,8.427,1,0,0,0.209,0,0,4.5,69cfed086df58ef171f86af9,69e65168c56eb0b222ee6377,69e638d4b2228b5d05917569,4.5,It seems appropriate to split the amount evenly.  Let's care for each other and look out for each other's best.  ,,69de6d0aa2c634d6b4da35b4,3,efa975af-f50d-48a3-8239-0af073ac09c5,9,3,3,1,
2026-04-20 16:20:33,2026-04-20 16:20:38,IP Address,,100,5,True,2026-04-20 16:20:39,R_3fdQEFBYpbThEB3,,,,,,,anonymous,EN,,,,I've never heard of it,,,,,,,,,,,,,,,,,,,,,,,,,0,,60bf849bf18b8fd752749f0b,69e6524b4f613549ae1f6157,69e638d4b2228b5d05917569,,,,,,,,,,0,
2026-04-20 16:17:25,2026-04-20 16:20:40,IP Address,,100,194,True,2026-04-20 16:20:41,R_70rl4IEELYLclLb,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,5.008,0,0,0,2.031,0,6.353,28.51,29.554,8,because it is reasonable,12.104,18.745,19.783,5,0,0,0.226,0,1,7,67ace31300abf1fb686b8ce1,69e6518d4ba654861b5aa5ca,69e638d4b2228b5d05917569,2,because it is reasonable,,63f779120de2ae5b2620ce9b,3,a6ba7eb7-c964-4a7d-b7b8-635f1f6e9833,9,5,1,1,
2026-04-20 16:09:10,2026-04-20 16:21:32,IP Address,,100,741,True,2026-04-20 16:21:33,R_7CcYnAInlJM214Q,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,6.658,0,0,0,2.115,0,32.231,128.42,129.056,4,I chose $3 as because I want to make a fair deal. I wanted to make it balance and keep it simple and equal for both.,,,,,0,0,0.22,0,0,3,67d29732f4c73016f59056f6,69e64f77ba7abd8179d62126,69e638d4b2228b5d05917569,3,I chose $3 as because I want to make a fair deal. I wanted to make it balance and keep it simple and equal for both.,,676d84858626178add0fc70a,2,f0e4b3dc-8528-4a41-aeae-0f5f3d5d91f7,6,,,1,
2026-04-20 16:15:42,2026-04-20 16:22:48,IP Address,,100,426,True,2026-04-20 16:22:49,R_8oefPC0w9HxrKoQ,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,2.501,0,0,0,2.025,0,25.193,25.193,28.892,1,I sent him his money back so we both receive an equal amount as that is what he did for me. I thought it only fair to do the same back ,19.831,19.831,25.683,1,0,0,0.229,0,0,6,6159f6930f0fee3e48196ee3,69e6511db4580fd1db370f2f,69e638d4b2228b5d05917569,3,I sent him his money back so we both receive an equal amount as that is what he did for me. I thought it only fair to do the same back ,,69bac40e8fa9e1cbfc8a6c35,3,2d862ba9-bc51-4e4b-968d-5aa0a3de881b,9,4,2,1,
2026-04-20 16:15:39,2026-04-20 16:23:40,IP Address,,100,481,True,2026-04-20 16:23:41,R_63heck6X2toU2qt,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,8.073,0,0,0,2.014,0,9.461,9.461,10.143,1,I still want to have the most money in the end,5.396,5.396,5.96,1,0,0,0.207,0,1,14,6361684773df215265bd139c,69e651241b7d2c2a7b3a1f0a,69e638d4b2228b5d05917569,4,I still want to have the most money in the end,,5edcfa628bac5a0334a89583,6,523e2d37-70f3-4243-b52d-486edfceda28,18,5.5,0.5,1,
2026-04-20 16:21:52,2026-04-20 16:23:50,IP Address,,100,118,True,2026-04-20 16:23:51,R_2EZ86Kb0ySsu5x9,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,9.603,0,0,0,2.019,0,7.114,7.114,9.366,1,It just felt mean not sending anything and I ended up with something,4.808,11.241,12.713,2,0,0,0.218,0,0,15,5ae82944a0e4390001f090fd,69e65295f82208daf0649ea9,69e638d4b2228b5d05917569,3,It just felt mean not sending anything and I ended up with something,,5c1976c90d57c30001b4162c,6,bced8ada-0c67-4f06-aedb-e8a20fd28546,18,3,3,1,
2026-04-20 16:17:47,2026-04-20 16:24:02,IP Address,,100,374,True,2026-04-20 16:24:02,R_1zZMYdalygcuk2M,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,145.38099999999997,145.38099999999997,165.409,1,0,0,2.012,0,22.986,25.148,25.909,2,I believe that would possibly give us an even amount. I always try to be fair and equal as much as possible.,,,,,0,0,0.214,0,0,5,67097115c8aaaff438cd2ce4,69e651a444989e09a58384c5,69e638d4b2228b5d05917569,1,I believe that would possibly give us an even amount. I always try to be fair and equal as much as possible.,,6643c002242d9aeb46d5178b,2,7b144cdc-e6e9-4410-974c-30421778b8ae,6,,,1,
2026-04-20 16:21:27,2026-04-20 16:24:06,IP Address,,100,159,True,2026-04-20 16:24:07,R_7gUwXL1W4F7Uuv0,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,4.382,0,0,0,2.112,0,9.62,20.162,22.519,2,! sent them back what they sent me,11.757,12.677,13.636,2,0,0,0.213,0,0,6,672bb6fe6cb98a015c7f8a2d,69e6528113beaa6e29edf45b,69e638d4b2228b5d05917569,3,! sent them back what they sent me,,69baaf7b51018a34ba58fef2,3,3c7c2ecc-8aa6-4e1f-b6e7-e2c1ad0dc5b7,9,4,2,1,
2026-04-20 16:20:54,2026-04-20 16:24:11,IP Address,,100,196,True,2026-04-20 16:24:11,R_27I0xmFmbwugKAQ,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,29.546999999999997,0,0,0,2.005,0,20.765,20.765,22.188,1,if i send 3 back that gives us both 6 which is the fairest option,6.824,17.569,18.715,2,0,0,0.203,0,0,6,5ca73fe6bcdcc2001291822d,69e652567c27341720c8523d,69e638d4b2228b5d05917569,3,if i send 3 back that gives us both 6 which is the fairest option,,679104ab8d588a8831181342,3,5f6f29db-c831-4124-bad4-8e9c85549025,9,5,1,1,
2026-04-20 16:21:45,2026-04-20 16:24:20,IP Address,,100,155,True,2026-04-20 16:24:21,R_24M1Ys732K7Y3UB,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,2.423,0,0,0,2.102,0,7.786,19.417,19.66,3,maths insnt my strong suit but tried to equal it,,,,,0,0,0.204,0,1,5,5bfd21afbc47a000016b8da7,69e6529153e39a128b21aecf,69e638d4b2228b5d05917569,1,maths insnt my strong suit but tried to equal it,,69aad8fbbce9544685ecd3bb,2,b2f3a09d-2935-430b-b6ab-a6eb82e0c50c,6,,,1,
2026-04-20 16:18:54,2026-04-20 16:24:31,IP Address,,100,336,True,2026-04-20 16:24:31,R_1GMOXUmOe5LCf2V,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,92.415,92.415,92.639,1,0,0,2.015,0,12.042,13.793,23.534,2,"I wanted the amounts to be equal, so sent back $1 to make both of our totals $5.",,,,,0,0,0.209,0,0,5,6779ab5812b493de7e6e86c9,69e651de29327b8c504caf21,69e638d4b2228b5d05917569,1,"I wanted the amounts to be equal, so sent back $1 to make both of our totals $5.",,63038022102690944a6720cf,2,7712fa6c-5680-4c2d-922f-fef6c41c5811,6,,,1,
2026-04-20 16:18:40,2026-04-20 16:24:34,IP Address,,100,353,True,2026-04-20 16:24:34,R_8jEfvpq5p5Jco6K,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,43.347,0,0,0,2.114,0,12.553,14.467,19.545,2,I think we have both ended up with the same amount?? I thought it was fair to send something back as they had sent an amount over. Though I was tempted to keep all of it!,,,,,0,0,0.21,0,0,4,66d035e529e80315f590ecce,69e651bb6588c753f5803992,69e638d4b2228b5d05917569,2,I think we have both ended up with the same amount?? I thought it was fair to send something back as they had sent an amount over. Though I was tempted to keep all of it!,,62a888104439920ee5cba688,2,163a0540-7bab-48c9-8d95-96c3b73b858f,6,,,1,
2026-04-20 16:23:31,2026-04-20 16:24:42,IP Address,,100,70,True,2026-04-20 16:24:42,R_2f2ShzUh0L5RK6L,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..is irrelevant for your final payment,$2,,,,,,,,,,,,,,,,,,,,,,1,,60a96142d2837c22052d1fd3,69e652fcadc3ab67ef7ce98e,69e638d4b2228b5d05917569,,,,,,,,,,1,
2026-04-20 16:21:42,2026-04-20 16:24:44,IP Address,,100,182,True,2026-04-20 16:24:44,R_2mxu3RpwvxmzgEd,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,4.128,0,0,0,2.014,0,13.574,42.704,50.425,2,It gives us the same amount each,9.395,11.897,12.676,3,0,0,0.209,0,0,5.5,5cd6f56d4a405a001747f8bc,69e6528d3aec03487dd12adc,69e638d4b2228b5d05917569,2,It gives us the same amount each,,5c42f9388bb6fd000163d1b4,2.5,74de4d97-91b4-4e4c-9532-3c94e3ac19f0,7.5,5,1,1,
2026-04-20 16:22:10,2026-04-20 16:24:48,IP Address,,100,158,True,2026-04-20 16:24:48,R_6e5GH7m2FmSdkjL,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,3.735,0,0,0,2.009,0,4.319,4.319,5.343,1,I honestly just chose the number that wouldn't leave me with nothing.,,,,,0,0,0.106,0,1,4,5df80710e297d55a34ee39f0,69e652aa1d4640fff9150f81,69e638d4b2228b5d05917569,2,I honestly just chose the number that wouldn't leave me with nothing.,,667ae31217cd77ff1091dcab,2,cbd0c526-8d47-479c-81d4-ae4f104bf30c,6,,,1,
2026-04-20 16:21:35,2026-04-20 16:25:02,IP Address,,100,207,True,2026-04-20 16:25:03,R_8v92JZg4TsaBq1j,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,3.618,0,0,0,2.008,0,10.739,12.672,20.847,2,It's the most equal choice.,10.18,14.847,38.04,3,0,0,0.205,0,0,3,5ee4c4b42c280d1cd26cfe3d,69e652843da894187cdf7bae,69e638d4b2228b5d05917569,0,It's the most equal choice.,,629ff307031e3b1f06456e78,1,3f5acefd-aebb-46a3-8ad7-6491ad9b891a,3,5,1,1,
2026-04-20 16:21:59,2026-04-20 16:25:05,IP Address,,100,186,True,2026-04-20 16:25:06,R_3bD63GrpsPCLMMF,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,3.922,0,0,0,2.111,0,25.519,25.519,26.712,1,"To be fair, each would receive the same amount in the end.",,,,,0,0,0.207,0,0,5,63bb0d793cee514d16b866ef,69e6529e4ba654861b5aa5ea,69e638d4b2228b5d05917569,1,"To be fair, each would receive the same amount in the end.",,673be6737685757e423a7c82,2,9502349c-104d-4c0f-a8d6-5c710e366b6c,6,,,1,
2026-04-20 16:22:40,2026-04-20 16:25:08,IP Address,,100,147,True,2026-04-20 16:25:09,R_72KygFKeyCjIg7F,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,5.271,0,0,0,2.034,0,9.041,17.095,18.99,9,I sent the exact amount they sent me ,,,,,0,0,0.224,0,0,4,6787eeb21b4f7848f1047647,69e652c3b2c576213118453f,69e638d4b2228b5d05917569,2,I sent the exact amount they sent me ,,5b244233a7cee100011d6924,2,78ad69fe-dafc-46a3-aa37-05d95cc8bc39,6,,,1,
2026-04-20 16:22:24,2026-04-20 16:25:16,IP Address,,100,172,True,2026-04-20 16:25:17,R_5gObhQEojeAPIlZ,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,2.987,0,0,0,2.118,0,15.101,15.101,17.537,1,"This seems like the most fair way to divide the money, to get us both the highest possible payout.",,,,,0,0,0.215,0,0,5,592f1db78ad1ae0001937983,69e652ba21c27cba8aa0284e,69e638d4b2228b5d05917569,1,"This seems like the most fair way to divide the money, to get us both the highest possible payout.",,60fea505c8796961a71b67d9,2,7ff78bdf-eed5-41ce-89af-694cdefe202f,6,,,1,
2026-04-20 16:25:08,2026-04-20 16:25:16,IP Address,,100,8,True,2026-04-20 16:25:17,R_2Frpx0RbNRBuOsn,,,,,,,anonymous,EN,,A bit interested,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,69278c471efd3eb276ead13f,69e6535d7dc317e19a01b939,69e638d4b2228b5d05917569,,,,,,,,,,0,
2026-04-20 16:23:51,2026-04-20 16:25:21,IP Address,,100,90,True,2026-04-20 16:25:22,R_1gZ5U04IxJs1bGc,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,3.827,0,0,0,2.008,0,7.032,7.032,9.218,1,"it's the same amount that they chose to give to me, so i'm returning it. that way there is no loss for him/her and i also profit",,,,,0,0,0.216,0,0,4,691e01d651735d727d9be186,69e65303bb0642e81b90df1c,69e638d4b2228b5d05917569,2,"it's the same amount that they chose to give to me, so i'm returning it. that way there is no loss for him/her and i also profit",,65b7d02c9a08f9578ac23ae1,2,f131befb-d7c2-4cd4-bc7c-036a673f792d,6,,,1,
2026-04-20 16:21:45,2026-04-20 16:25:26,IP Address,,100,221,True,2026-04-20 16:25:27,R_7qIEKE0uj4sTXUx,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,4.445,0,0,0,2.109,0,6.57,6.57,8.36,1,to keep it fair and even.,,,,,0,0,0.214,0,0,3,698ca3549a186c8496b3ab31,69e65272ae8863eae9563395,69e638d4b2228b5d05917569,3,to keep it fair and even.,,69ba5673807ffc7a9c6618cc,2,b1975aac-5df3-4099-9b3d-c652a3cbf919,6,,,1,
