StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,attention_check_1,attention_check_2,attention_check_3,attention_check_4,Q3,Q4,Q231,Q13_First Click,Q13_Last Click,Q13_Page Submit,Q13_Click Count,Q27_First Click,Q27_Last Click,Q27_Page Submit,Q27_Click Count,Q224,Q234_First Click,Q234_Last Click,Q234_Page Submit,Q234_Click Count,Q236_First Click,Q236_Last Click,Q236_Page Submit,Q236_Click Count,Q225_First Click,Q225_Last Click,Q225_Page Submit,Q225_Click Count,mistake,allocation,PROLIFIC_PID,SESSION_ID,STUDY_ID,treatment,transfer,reasons,beliefs,beliefs_hp,attention_check,Q_DataPolicyViolations
2026-04-20 11:03:56,2026-04-20 11:06:03,IP Address,,100,127,True,2026-04-20 11:06:04,R_8OINv3rXkH6ZBFK,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.034,0,2.871,9.181,10.286,4,because i wanted to keep more,3.841,3.841,13.749,1,,,,,0,0,0.211,0,0,8,665e0a872b66c6951d3dc3dc,69e60815350a3a3c3f6ab81b,69e5f3e940b1445faaf04dae,,4,because i wanted to keep more,27,,1,
2026-04-20 10:59:03,2026-04-20 11:06:15,IP Address,,100,431,True,2026-04-20 11:06:15,R_3LNX7wxAcKadKJ9,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.012,0,66.554,70.76,76.338,4,i choose $5 because it is fair enough that player 2 will accept it and it still let me have $7 kept with me here,7.632,39.681,41.849,5,12.596,13.639,16.85,2,0,0,0.207,0,0,7,69e12b3d97a65aaf13fe0ea3,69e606e7206bd04dd66de7f9,69e5f3e940b1445faaf04dae,,5,i choose $5 because it is fair enough that player 2 will accept it and it still let me have $7 kept with me here,82,61,1,
2026-04-20 11:04:30,2026-04-20 11:06:46,IP Address,,100,136,True,2026-04-20 11:06:47,R_2fEaHBOT2oxfQJb,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.106,0,5.683,9.206,10.525,2,"I think it is the fair thing to do if we have to split it. However, if I could guarantee that I'd get the full £12 then I'd probably do that to be honest.",3.961,6.109,7.247,2,4.769,8.348,9.534,2,0,0,0.21,0,0,6,6658d49a62d843bf6874e23b,69e60830877e03da74f7e4eb,69e5f3e940b1445faaf04dae,,6,"I think it is the fair thing to do if we have to split it. However, if I could guarantee that I'd get the full £12 then I'd probably do that to be honest.",50,30,1,
2026-04-20 11:05:03,2026-04-20 11:07:18,IP Address,,100,135,True,2026-04-20 11:07:18,R_2e1YQLCQqATZOtj,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.019,0,3.792,3.792,8.385,1,Thought equal was fairest! ,2.446,5.976,7.053,2,2.84,5.448,6.619,2,0,0,0.204,0,0,6,62b71d3a40fefef832bb68bc,69e60856940a391db39bc583,69e5f3e940b1445faaf04dae,,6,Thought equal was fairest! ,90,65,1,
2026-04-20 11:05:31,2026-04-20 11:07:23,IP Address,,100,112,True,2026-04-20 11:07:24,R_17pVLIdmX4lvVrO,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.004,0,2.196,3.66,4.567,2,"I just halfed the money, it seemed the most fair that way",2.442,2.442,3.174,1,3.042,3.042,4.263,1,0,0,0.206,0,0,6,69e0266c2e3250ab9eebdd76,69e6087557a9491f6567d51a,69e5f3e940b1445faaf04dae,,6,"I just halfed the money, it seemed the most fair that way",67,47,1,
2026-04-20 11:05:21,2026-04-20 11:07:29,IP Address,,100,128,True,2026-04-20 11:07:29,R_2nlqw2HNic04kg1,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.004,0,2.268,8.112,9.096,2,I wanted to ensure that Player 2 would accept and we would both benefit - even if it meant short-changing myself slightly.,3.478,3.478,4.173,1,2.338,4.421,5.061,2,0,0,0.103,0,0,5,63e61a3314475a21a078c2bc,69e607e5bd96c2dbc5301812,69e5f3e940b1445faaf04dae,,7,I wanted to ensure that Player 2 would accept and we would both benefit - even if it meant short-changing myself slightly.,91,32,1,
2026-04-20 11:06:11,2026-04-20 11:07:38,IP Address,,100,86,True,2026-04-20 11:07:38,R_2zBeONp8pfbM0NZ,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.014,0,2.182,6.789,10.194,4,It is a fair split for us both,1.392,3.397,4.9,4,2.022,3.511,4.445,2,0,0,0.212,0,0,6,61051e6133be9809ad619c55,69e6089c1c3d93fd19894adc,69e5f3e940b1445faaf04dae,,6,It is a fair split for us both,77,9,1,
2026-04-20 11:02:00,2026-04-20 11:07:42,IP Address,,100,341,True,2026-04-20 11:07:42,R_1lzSIQ5ZQRcjgTp,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.013,0,12.263,12.263,28.557,1,It's a fair choice and if I was player 2 i would be happy with that choice.,9.067,9.067,10.203,1,18.31,18.31,20.457,1,0,0,0.218,0,0,6,69db80fb417a894c62482f6e,69e6079abbd4d85898ac15a9,69e5f3e940b1445faaf04dae,,6,It's a fair choice and if I was player 2 i would be happy with that choice.,100,75,1,
2026-04-20 11:02:57,2026-04-20 11:07:46,IP Address,,100,289,True,2026-04-20 11:07:46,R_1i6mOourdk8adc5,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.013,0,3.695,8.201,9.788,3,"Because if we both had the same instrucrtions, they know that $6 is half. I would not be willing to give up more than half and it is doubtful P2 would accept less than half. ",1.575,9.527,11.427,7,4.354,16.199,18.123,5,0,0,0.212,0,0,6,69c3e4cc59313e85e81e8b33,69e607d725ee0f655fd89d6e,69e5f3e940b1445faaf04dae,,6,"Because if we both had the same instrucrtions, they know that $6 is half. I would not be willing to give up more than half and it is doubtful P2 would accept less than half. ",95,28,1,
2026-04-20 11:05:38,2026-04-20 11:07:47,IP Address,,100,128,True,2026-04-20 11:07:47,R_66a2RYkUP34h2KS,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.022,0,6.217,6.217,9.161,1,Splitting it in half between two people is the most fair way to do it.,6.042,6.042,7.574,1,8.646,8.646,9.31,1,0,0,0.209,0,0,6,69d40f54b13a911d0728fb33,69e6087aabaf7a5337808687,69e5f3e940b1445faaf04dae,,6,Splitting it in half between two people is the most fair way to do it.,75,30,1,
2026-04-20 11:03:16,2026-04-20 11:07:56,IP Address,,100,280,True,2026-04-20 11:07:57,R_15R7Xmi2OEylp0u,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.008,0,11.142,13.291,15.198,2,I wanted to give them something and I think that giving 5 and keeping 7 was reasonable.,3.249,3.249,6.426,1,6.1,7.884,9.503,2,0,0,0.205,0,0,7,66717200063fc2eb3987270a,69e607ed6bda2f559aef832f,69e5f3e940b1445faaf04dae,,5,I wanted to give them something and I think that giving 5 and keeping 7 was reasonable.,49,52,1,
2026-04-20 10:59:00,2026-04-20 11:08:11,IP Address,,100,551,True,2026-04-20 11:08:12,R_3Z5oUoqwSpjbC37,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects your match earnings,..is irrelevant for final payment,,,,,,,,,,,,,,,,,,,,,,1,,69c8b5e8f0049cd7d7b8166a,69e606e0be579581108d34ea,69e5f3e940b1445faaf04dae,,,,,,1,
2026-04-20 11:05:57,2026-04-20 11:08:15,IP Address,,100,138,True,2026-04-20 11:08:16,R_6ezSUaJxhXEhfBO,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.104,0,2.624,2.624,3.398,1,"I would like to be equal here so that the other participant is content and not feeling bad about the world. I have the opportunity to take money, which I do need, but I would like to be more together at the moment.",3.051,3.051,4.307,1,6.588,6.588,8.489,1,0,0,0.205,0,0,6,5e09ffd8fa3d102a583771c1,69e608906d9b3b62877a3c63,69e5f3e940b1445faaf04dae,,6,"I would like to be equal here so that the other participant is content and not feeling bad about the world. I have the opportunity to take money, which I do need, but I would like to be more together at the moment.",100,99,1,
2026-04-20 11:03:23,2026-04-20 11:08:30,IP Address,,100,306,True,2026-04-20 11:08:31,R_6EB2NL9XE3ORJ5p,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.008,0,9.78,9.78,13.932,1,"Though it would be in player 2s best interest to accept any amount above 0 that I select, i chose to divide it equally and select 6 out of fairness.",6.362,6.362,10.638,1,10.666,15.316,16.434,2,0,0,0.206,0,0,6,69c6d7c5408e2ed5faa3ed98,69e607f348710bb7126e4d39,69e5f3e940b1445faaf04dae,,6,"Though it would be in player 2s best interest to accept any amount above 0 that I select, i chose to divide it equally and select 6 out of fairness.",95,85,1,
2026-04-20 11:03:14,2026-04-20 11:08:50,IP Address,,100,335,True,2026-04-20 11:08:50,R_1Qg6ufqgXplD6no,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.022,0,47.47,51.042,53.497,2,both of us get a fair share of the amount,7.377,12.468,14.197,4,6.026,6.026,7.492,1,0,0,0.104,0,0,6,67e7d7ba69a2afc3b987fd3f,69e607dc9c6d8d9c56843db4,69e5f3e940b1445faaf04dae,,6,both of us get a fair share of the amount,96,80,1,
2026-04-20 11:01:20,2026-04-20 11:08:52,IP Address,,100,451,True,2026-04-20 11:08:52,R_1een5YL8G73z0jM,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.026,0,35.111,40.589,41.948,7,Sharing equally gives me the chance of loosing nothing if player 2 decides otherwise,11.274,11.274,11.915,1,10.897,10.897,11.454,1,0,0,0.208,0,0,6,69e3e248a9cd769f1528f663,69e607754679b41ed9bebfe8,69e5f3e940b1445faaf04dae,,6,Sharing equally gives me the chance of loosing nothing if player 2 decides otherwise,57,74,1,
2026-04-20 11:04:28,2026-04-20 11:09:34,IP Address,,100,305,True,2026-04-20 11:09:34,R_2ELnXhO9yPsgtZC,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.004,0,12.026,12.026,13.304,1,It was a guess and my lucky number ,5.654,5.654,6.85,1,5.495,13.183,14.017,2,0,0,0.21,0,0,5,60ba3ba230144fd3e30a1a85,69e6083325d2f3e69efe49c5,69e5f3e940b1445faaf04dae,,7,It was a guess and my lucky number ,50,60,1,
2026-04-20 11:05:14,2026-04-20 11:09:41,IP Address,,100,266,True,2026-04-20 11:09:41,R_196QW6J1iMojvK9,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.114,0,2.773,2.773,5.827,1,I split it 50/50 since I believe it's the most fair. I think the other participant would also perceive this as fair and would be likely to accept it.,5.95,7.602,12.813,2,7.365,15.153,18.705,3,0,0,0.219,0,0,6,5c024be169406e00014e0b8e,69e6086414d219c165799994,69e5f3e940b1445faaf04dae,,6,I split it 50/50 since I believe it's the most fair. I think the other participant would also perceive this as fair and would be likely to accept it.,98,88,1,
2026-04-20 11:05:39,2026-04-20 11:09:47,IP Address,,100,247,True,2026-04-20 11:09:47,R_8atOvcsv14VqQjw,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.013,0,6.336,9.935,23.355,3,Because I intend to give player 2 a bit more than I got,6.441,28.837,29.786,22,6.251,6.251,7.25,1,0,0,0.209,0,0,5.5,676c3e2462768342b943e8dd,69e6087ae85fe7334dfa84ec,69e5f3e940b1445faaf04dae,,6.5,Because I intend to give player 2 a bit more than I got,93,15,1,
2026-04-20 11:05:10,2026-04-20 11:10:12,IP Address,,100,301,True,2026-04-20 11:10:12,R_8v7ytVp6TqOLQXn,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,3.333,0,3.733,4.741,6.601,3,Its a 50% split so that is the only fair way I see to split the money as I do not know anything else about this person,1.923,1.923,3.565,1,3.351,5.135,6.953,2,0,0,0.209,0,0,6,6620009020d5eaa24a7b09d8,69e608419bba45f4c6d1c0a1,69e5f3e940b1445faaf04dae,,6,Its a 50% split so that is the only fair way I see to split the money as I do not know anything else about this person,50,89,1,
2026-04-20 11:06:40,2026-04-20 11:10:14,IP Address,,100,213,True,2026-04-20 11:10:15,R_1FDKU8NZmky9Yqf,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.028,0,8.7,10.709,13.125,2,"I think it is fair, equitable, and reasonable",8.067,8.067,11.748,1,12.043,12.043,14.707,1,0,0,0.214,0,0,6,5ca24d9d6e2fef0016945d13,69e608b8350a3a3c3f6ab833,69e5f3e940b1445faaf04dae,,6,"I think it is fair, equitable, and reasonable",85,32,1,
2026-04-20 11:08:12,2026-04-20 11:10:33,IP Address,,100,140,True,2026-04-20 11:10:33,R_8cqF8vCNuekXRDw,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.014,0,8.705,8.705,9.324,1,I'm trying to find a balance - not too much and not too little,4.092,9.496,10.319,2,6.12,6.12,7.018,1,0,0,0.205,0,0,4,5f4f92a3ef108806270215c9,69e60915a13c0863e800531b,69e5f3e940b1445faaf04dae,,8,I'm trying to find a balance - not too much and not too little,81,57,1,
2026-04-20 11:06:30,2026-04-20 11:10:35,IP Address,,100,245,True,2026-04-20 11:10:36,R_8MuIfRxnHYc06oG,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.026,0,1.603,3.535,5.103,2,It is fair. It is half the amount.,3.354,3.354,3.952,1,5.134,5.134,5.807,1,0,0,0.207,0,0,6,5c1246ea72a5f1000117134b,69e608b02c9da60e3ed04a6f,69e5f3e940b1445faaf04dae,,6,It is fair. It is half the amount.,100,50,1,
2026-04-20 11:08:24,2026-04-20 11:10:45,IP Address,,100,140,True,2026-04-20 11:10:45,R_2WTEobQQv6M7Fel,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.013,0,3.317,6.998,8.232,4,I think it’s fair to split the amount 50/50,3.891,9.113,10.301,3,4.118,4.118,4.931,1,0,0,0.209,0,0,6.5,614a5081e8ba0e9f11ec348c,69e60922a3ba69de21b42b5b,69e5f3e940b1445faaf04dae,,5.5,I think it’s fair to split the amount 50/50,24,16,1,
2026-04-20 11:08:13,2026-04-20 11:10:55,IP Address,,100,161,True,2026-04-20 11:10:55,R_2BwzteEvYSIQEux,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.106,0,6.324,6.324,7.207,1,"If I offer half, there might be more of a chance that they accept it",4.246,5.767,6.45,2,2.251,5.962,6.573,3,0,0,0.205,0,0,6,613b12d9f22fcb5ec70aa4bb,69e60918094c14a1f08e762f,69e5f3e940b1445faaf04dae,,6,"If I offer half, there might be more of a chance that they accept it",50,25,1,
2026-04-20 11:08:23,2026-04-20 11:10:58,IP Address,,100,155,True,2026-04-20 11:10:59,R_7ClxtO6KSCSHWN3,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.107,0,1.794,3.83,4.362,3,Was the fairest and both receive the same amount of money,4.618,5.002,5.366,2,3.373,3.373,3.852,1,0,0,0.203,0,0,6,5b6e9435885b0b0001bb034b,69e60920fde921fdfa7ee6f8,69e5f3e940b1445faaf04dae,,6,Was the fairest and both receive the same amount of money,90,75,1,
2026-04-20 11:08:52,2026-04-20 11:11:05,IP Address,,100,133,True,2026-04-20 11:11:06,R_7CvvfZjA0UaceXY,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.009,0,0.879,2.468,9.144,2,50/50 SPLIT IS QUITE FAIR,4.877,4.877,6.949,1,4.991,5.957,7.054,2,0,0,0.203,0,0,6,5ddd99500f8d51d1ce9fd780,69e6093b1725197e47a18f8f,69e5f3e940b1445faaf04dae,,6,50/50 SPLIT IS QUITE FAIR,75,35,1,
2026-04-20 11:10:58,2026-04-20 11:11:11,IP Address,,100,12,True,2026-04-20 11:11:11,R_3aKkEpJ74bQWE9P,,,,,,,anonymous,EN,Very interested,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,69d41ca4a9ff77328042207d,69e609b9e9c5b3637798a0ec,69e5f3e940b1445faaf04dae,,,,,,0,
2026-04-20 11:03:57,2026-04-20 11:11:21,IP Address,,100,444,True,2026-04-20 11:11:23,R_6ZIdYZ1JSF474rp,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.123,0,10.232,14.009,20.239,2,I splitted the bonus in half so that we both receive equal bonus.,7.473,8.673,10.117,2,11.432,24.949,26.681,4,0,0,0.225,0,0,6,69bb43f206cbe8e91daceb91,69e607efab3cda1d7874263e,69e5f3e940b1445faaf04dae,,6,I splitted the bonus in half so that we both receive equal bonus.,100,40,1,
2026-04-20 11:09:30,2026-04-20 11:11:41,IP Address,,100,130,True,2026-04-20 11:11:41,R_2xFBu3G1mezI9fn,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.019,0,2.655,2.655,4.896,1,"I prefer to be fair with other people, in my eyes we have both took part in this survey and both should receive the same equal amount. ",3.787,3.787,4.408,1,3.864,3.864,4.645,1,0,0,0.205,0,0,6,613a415ae2f1292f97385a12,69e60963f8ca823ab3b9d8b9,69e5f3e940b1445faaf04dae,,6,"I prefer to be fair with other people, in my eyes we have both took part in this survey and both should receive the same equal amount. ",50,30,1,
2026-04-20 10:47:47,2026-04-20 11:11:41,IP Address,,100,1434,True,2026-04-20 11:11:42,R_5JCn9gnjkEEo94S,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.112,0,14.309,14.309,17.113,1,"Because Player two has some level of influence on the final decision, and 50/50 chance should be acceptable to him/her",13.988,20.45,21.901,2,12.696,23.108,26.125,3,0,0,0.213,0,0,6,69c03e17f7c1a98531a89a26,69e6043fafe2d2fcbb2496cb,69e5f3e940b1445faaf04dae,,6,"Because Player two has some level of influence on the final decision, and 50/50 chance should be acceptable to him/her",40,15,1,
2026-04-20 11:09:56,2026-04-20 11:12:09,IP Address,,100,133,True,2026-04-20 11:12:10,R_8fqTU3HmoefYyAI,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..is irrelevant for your final payment,..affects both players' final payment,,,,,,,,,,,,,,,,,,,,,,1,,6658b21cdca2d4053c285deb,69e6097a2cccbdede9ec24c9,69e5f3e940b1445faaf04dae,,,,,,1,
2026-04-20 11:06:41,2026-04-20 11:12:29,IP Address,,100,348,True,2026-04-20 11:12:30,R_2HBlIKT0lyDeUhx,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.106,0,4.259,18.215,20.014,5,Its only fair to split it evenly and they will likely accept this amount.,8.101,22.996,24.227,9,8.404,10.076,13.915,2,0,0,0.212,0,0,6,67640c71c1a985a63a51f61b,69e608b94ea79c573a00532d,69e5f3e940b1445faaf04dae,,6,Its only fair to split it evenly and they will likely accept this amount.,90,0,1,
2026-04-20 11:08:27,2026-04-20 11:12:30,IP Address,,100,242,True,2026-04-20 11:12:30,R_3r3pa4wpXkUWZUa,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.111,0,14.633,14.633,16.749,1,I was thinking of myself more than the other person.,8.166,8.166,9.522,1,13.762,17.13,17.968,4,0,0,0.211,0,0,7,69961b1e92ce0d6ed65b9c30,69e60921c015da6da7b42b71,69e5f3e940b1445faaf04dae,,5,I was thinking of myself more than the other person.,50,50,1,
2026-04-20 11:09:15,2026-04-20 11:12:31,IP Address,,100,195,True,2026-04-20 11:12:31,R_3Ah9E9g8UdY7w8V,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.021,0,9.159,10.926,12.674,2,I thought a 50/50 split would be the most generous,6.42,6.42,8.211,1,4.625,4.625,7.3,1,0,0,0.217,0,0,6,69b56c2c0c9460b5e5269b75,69e6091521712860a703fa85,69e5f3e940b1445faaf04dae,,6,I thought a 50/50 split would be the most generous,51,30,1,
2026-04-20 11:11:30,2026-04-20 11:12:50,IP Address,,100,80,True,2026-04-20 11:12:51,R_3fCi9UZsDokGZXo,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.01,0,5.142,5.142,6.794,1,We each get half the money.,4.078,4.078,5.002,1,6.787,6.787,7.539,1,0,0,0.205,0,0,6,695faa23af869011a80ca511,69e609dcc259cb718d862a32,69e5f3e940b1445faaf04dae,,6,We each get half the money.,50,50,1,
2026-04-20 11:03:57,2026-04-20 11:12:54,IP Address,,100,537,True,2026-04-20 11:12:54,R_8fCE0A38hD3CDeq,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.023,0,1.878,3.961,8.349,2,give the other person a fair amount,2.782,9.101,10.374,2,,,,,0,0,0.212,0,0,8,60aa79fa99f7d53701b02256,69e608141dcc42c6ae4861b9,69e5f3e940b1445faaf04dae,,4,give the other person a fair amount,50,,1,
2026-04-20 11:10:20,2026-04-20 11:13:03,IP Address,,100,163,True,2026-04-20 11:13:04,R_1qr8UAlpvpMLqwl,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.116,0,5.151,11.47,13.337,3,I dwell on the idea a fair share is good for both parties.,4.125,7.182,8.443,2,4.759,6.701,7.979,2,0,0,0.217,0,0,6,69a4bd719dbc913080cd13fd,69e609797839dc56d034c670,69e5f3e940b1445faaf04dae,,6,I dwell on the idea a fair share is good for both parties.,50,20,1,
2026-04-20 11:10:37,2026-04-20 11:13:05,IP Address,,100,147,True,2026-04-20 11:13:05,R_5xOW7Xbxxk0FsBP,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.035,0,2.406,4.105,5.612,2,I thought it would be fair to split the amount in half.,7.121,7.121,8.81,1,4.799,10.911,11.97,2,0,0,0.221,0,0,6,611341c34be95409850e4341,69e609a09ee6a74fa5d7b3ed,69e5f3e940b1445faaf04dae,,6,I thought it would be fair to split the amount in half.,100,60,1,
2026-04-20 11:07:22,2026-04-20 11:13:11,IP Address,,100,349,True,2026-04-20 11:13:12,R_3IuAscFkA3BXuoN,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.117,0,8.747,8.747,22.154,1,"It's almost half of my allocation, so I felt it was fair.",7.979,11.675,14.004,3,9.649,10.978,13.928,2,0,0,0.208,0,0,7,69a60d5df0c4e7e46e976b22,69e608dde41556b73f68dfcd,69e5f3e940b1445faaf04dae,,5,"It's almost half of my allocation, so I felt it was fair.",96,46,1,
2026-04-20 11:02:52,2026-04-20 11:13:42,IP Address,,100,649,True,2026-04-20 11:13:42,R_1WNXDeWkYCECo45,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.116,0,10.659,10.659,12.23,1,Because I like to be fair and I believe splitting it like this is fair for the both of us.,15.795,20.544,22.2,2,68.747,77.037,78.579,2,0,0,0.111,0,0,6,666196dbc4d36f40bb5b1b5f,69e607c93f8cbde0a79f3bf5,69e5f3e940b1445faaf04dae,,6,Because I like to be fair and I believe splitting it like this is fair for the both of us.,86,60,1,
2026-04-20 11:06:45,2026-04-20 11:13:57,IP Address,,100,431,True,2026-04-20 11:13:57,R_1Kw61zQ9dSJo0M3,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,4.220000000000001,0,5.08,8.113,11.385,4,Splitting it evenly offers the best chance for player 2 to accept as long as they aren't offered a better alternative,6.276,11.536,13.426,4,7.426,18.726,19.713,8,0,0,0.204,0,0,6,69aae3cc6bf834bc9465bb4b,69e608be6604ddab989bc50b,69e5f3e940b1445faaf04dae,,6,Splitting it evenly offers the best chance for player 2 to accept as long as they aren't offered a better alternative,75,52,1,
2026-04-20 11:07:26,2026-04-20 11:14:15,IP Address,,100,408,True,2026-04-20 11:14:15,R_1PsNtNWdAC9GbCN,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.116,0,10.989,16.501,19.554,4,I chose to split equally with player 2 out of fairness,3.853,12.477,18.274,8,4.771,12.227,15.195,4,0,0,0.21,0,0,6,677e687b4fe041287b17a704,69e608e2c6c6a8c6e5a2bff7,69e5f3e940b1445faaf04dae,,6,I chose to split equally with player 2 out of fairness,50,34,1,
2026-04-20 11:10:48,2026-04-20 11:14:22,IP Address,,100,213,True,2026-04-20 11:14:23,R_30Z2kVnVufFh66o,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.008,0,4.532,10.495,12.03,4,I chose to split the payment in the middle. ,1.411,8.881,10.001,3,4.785,4.785,5.973,1,0,0,0.207,0,0,6,65ef1a7b03ecb85b1498bfec,69e609b1736f5e65b19e6043,69e5f3e940b1445faaf04dae,,6,I chose to split the payment in the middle. ,76,45,1,
2026-04-20 11:13:57,2026-04-20 11:14:27,IP Address,,100,29,True,2026-04-20 11:14:28,R_2S6OqquI9mgcpS3,,,,,,,anonymous,EN,,,,I've never heard of it,,,,,,,,,,,,,,,,,,,,,,,,,0,,652f102802f99197634d599a,69e60a6811b735bdfe895463,69e5f3e940b1445faaf04dae,,,,,,0,
