StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,attention_check_1,attention_check_2,attention_check_3,attention_check_4,Q3,Q4,Q231,Q236_First Click,Q236_Last Click,Q236_Page Submit,Q236_Click Count,Q4,Q13_First Click,Q13_Last Click,Q13_Page Submit,Q13_Click Count,Q27_First Click,Q27_Last Click,Q27_Page Submit,Q27_Click Count,Q224,Q243_First Click,Q243_Last Click,Q243_Page Submit,Q243_Click Count,mistake,allocation,PROLIFIC_PID,SESSION_ID,STUDY_ID,transfer,reasons,beliefs,P1_ID,P1_CHOICE,LOCK_TOKEN,P2,story,transfer_hp,allocation_hp,attention_check,Q_DataPolicyViolations
2026-04-23 08:37:21,2026-04-23 08:43:27,0,,100,365,1,2026-04-23 08:43:28,R_20HrCJ3oxsaB52c,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,4.496,0,"He should share some of the bonus with Max. Firstly, it's fair to do so. Secondly they were both responsible for the final outcome and therefore if Eteve wants Max to remain motivated on future projects it should be shared.",0,0,2.004,0,28.2,32.552,33.788,2,I feel like the manager of the team has ultimat responsibility and should therefore get the bigger bonus but also that all team members should be rewarded.,13.243,13.243,14.101,1,0,5,63198b5a2924a7e3262e0feb,69e9da36083215f71fe09893,69e940cad9cc7ea8afdf3d90,4,,,69adc3c66cfafb8cc41ecf3e,3,5cf1ad76-3959-49c7-bd40-e4540601cb01,9,2,1.5,4.5,1,
2026-04-23 08:40:30,2026-04-23 08:43:32,0,,100,181,1,2026-04-23 08:43:32,R_8BqOMTB0OlJYcvf,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,4.855,0,"a man struggling finacially then getting help with expenses, to learn of someone else also in a similar situation but doesnt know him well and is conflicted on whether to help him out
",0,0,2.107,0,5.423,7.2,7.91,3,so that we get a similar split of the money ,11.054,11.054,11.809,1,0,5.5,611a8b8df7f6832845e473e7,69e9daf8fa1728d317df0aee,69e940cad9cc7ea8afdf3d90,3.5,,,64142c7e4b3677e0550fdee9,3,93acf43d-6f66-49dc-9d91-fa9fa435ae67,9,4,3,3,1,
2026-04-23 08:32:32,2026-04-23 08:44:05,0,,100,693,1,2026-04-23 08:44:06,R_2foGWICmkCBeSd1,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,6.486,0,"James has received fianacial support from the government, but later found out his neighbour did not. He is in situation to whether to help his neighbour or not.",0,0,2.004,0,16.916,18.499,23.271,2,I chose to give 3 back becuse I would receive 6 and decided to give player 1 - 3 back giving him a profit,,,,,0,3,6081927660b125bdbfdf4fc9,69e9d918f6d164ff9b8042fd,69e940cad9cc7ea8afdf3d90,3,,,69961add5db6dc8555d4372b,2,7df17de3-693a-4d54-8140-c3cf2f11325e,6,4,,,1,
2026-04-23 08:37:26,2026-04-23 08:44:05,0,,100,399,1,2026-04-23 08:44:06,R_8gvviMO9FmJNM12,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,4.499,0,Steve has been awarded a performance bonus for exceeding the sales target. Steve now has the option of keeping his bomus or sharing it with Max.,0,0,2.109,0,24.524,24.524,25.384,1,im trying to be fair to both of us,12.1,12.1,13.078,1,0,4.5,6361569d32bb406b8cf7de18,69e9da3da3ad25aa6f26949c,69e940cad9cc7ea8afdf3d90,4.5,,,614825d01815f41fe66dda75,3,4b1d306f-3fa5-4003-b02e-2b3a88dfc977,9,2,2,4,1,
2026-04-23 08:38:04,2026-04-23 08:44:11,0,,100,367,1,2026-04-23 08:44:12,R_2U6ith4XPExevkk,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,4.547,0,James was offered money by the government which he felt guilty for as his neighbour Mark did not so James now had an ethical dilemma about whether to donate some of the money to Mark.,0,0,2.014,0,9.656,19.281,20.345,5,I did not want to give my full amount away but thought it was fairer to give a fair portion away,1.362,6.688,7.602,3,0,6,60a6381fd52dcccfb7f17f5e,69e9da62081801b0be72f505,69e940cad9cc7ea8afdf3d90,3,,,5e2b0d34a8dc8c000cc53114,3,d869d5c7-e32d-46d2-b588-9f56214f63bf,9,4,1,5,1,
2026-04-23 08:38:01,2026-04-23 08:45:54,0,,100,472,1,2026-04-23 08:45:55,R_2D1ab6LExrGTBTu,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,4.886,0,"Steve's team has exceeded a sales target and is to be awarded a bonus. As team leader, Steve will receive the bonus but he can allocate some of it to Max if he chooses - and Max did a lot of the work.",0,0,2.008,0,13.628,34.679,38.494,4,"It is the fairest option, since both of us end up with $6",12.428,14.804,31.223,2,0,6,5fc3849ea684f631e16d2b64,69e9da5e308f214241a6f664,69e940cad9cc7ea8afdf3d90,3,,,69e7635ed757a3fa3d7ecef5,3,9e37cad7-ee6c-4306-b6d5-01280a852e56,9,2,1,5,1,
2026-04-23 08:45:38,2026-04-23 08:46:27,0,,100,48,1,2026-04-23 08:46:27,R_8nV0Yirw20sLGKn,,,,,,,anonymous,EN,,,1,,,,,,,,,,,,,,,,,,,,,,,0,,69e8ab436de269266a925684,69e9dc234ecf2e3279ed585a,69e940cad9cc7ea8afdf3d90,,,,,,,,,,,0,
2026-04-23 08:41:42,2026-04-23 08:47:03,0,,100,320,1,2026-04-23 08:47:03,R_20YEnUQecm9nYaL,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,3.922,0,"A Sales team was awarded a bonus for exceeding targets,the Team Leader Steve, worked incredibly hard, including late nights. He was offered the full bonus as the leader, but was told he may decide to share this with Max, his teamate.",0,0,2.011,0,5.85,8.498,11.431,2,"Player 1 send me 2, meaning I received 6 and he was left with 4. I sent back 1 as that left us both with 5 which seemed to be the fairest way of sharing the potential money",,,,,0,5,69e8aa7dacf79ade572082bf,69e9db3f27fc6465dd552149,69e940cad9cc7ea8afdf3d90,1,,,667c7880d80864f94fd000bc,2,63d027d7-56ec-4fcd-ae15-7381a07c1324,6,2,,,1,
2026-04-23 08:39:29,2026-04-23 08:47:36,0,,100,487,1,2026-04-23 08:47:36,R_80uuiEGZdp9ulB7,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,4.829,0,"After leading his team to exceed their sales target, Steve is awarded the full performance bonus but is given the option to share part of it with his teammate Max, who also contributed significantly. He must decide whether to keep the entire bonus or distribute some of it to Max.",0,0,2.139,0,2.039,63.539,64.299,5,I chose that amount because I wanted to return a fair portion relative to what I received while still keeping some reward for myself. It reflects a balance between fairness and personal gain.,4.056,36.374,37.168,6,0,3,665c6b1c018103646d5ce2a1,69e9dab4b3c13f2c6dcc151d,69e940cad9cc7ea8afdf3d90,1.5,,,69a88446101e93a920fa2abc,1.5,cb94c363-6d03-4a32-835d-7434cf63910c,4.5,2,3,3,1,
2026-04-23 08:44:19,2026-04-23 08:47:51,0,,100,212,1,2026-04-23 08:47:51,R_8rUfAFQJLGXTR0h,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,5.071,0,Steve’s team was awarded a performance bonus and was given 100% and was told he could allocate as much as he liked to his team mate max,0,0,2.11,0,33.532,33.532,34.865,1,I felt it was fair and equal to both people ,,,,,0,5,61f2aae9a09e72f23cbaf266,69e9dbde9f87842336115460,69e940cad9cc7ea8afdf3d90,1,,,677f1761cd1e457e80bd79c0,2,81d6eaac-d802-4c13-94f5-e8c1031d91b9,6,2,,,1,
2026-04-23 08:40:36,2026-04-23 08:48:13,0,,100,456,1,2026-04-23 08:48:13,R_8poflwGA7XuTfBa,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,5.025,0,"Steve is a team leader and his team is being awarded a performance bonus for exceeding sales target. However as team leader, it is being given to Steve to decide who gets what.",0,0,2.009,0,4.931,14.618,16.356,3,I did not want to lose out on money,5.032,11.014,11.934,2,1,2.5,60e0613b1f66b6b6868ebe22,69e9dafb0f30470757c21d88,69e940cad9cc7ea8afdf3d90,0.5,,,65c11201144370ab3f4da47a,1,2f2169ea-843d-46e3-93fb-9d889cd8d376,3,2,1,5,1,
2026-04-23 08:45:23,2026-04-23 08:50:35,0,,100,312,1,2026-04-23 08:50:36,R_1axZwG8Yp0taOzc,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,5.425,0,"Steve's team exceeded their sales target. He was offered a bonus but not his teammate, Max. Steve has a choice, he can keep the entire bonus or share a portion with Max. ",0,0,2.014,0,14.501,30.913,32.302,2,The amount is half.  I was sent 4 I kept $2 more.,11.94,15.786,42.141,3,0,6,65bbdde2f6e626c862ffb6b9,69e9dc1b325a3a9a3dc67bad,69e940cad9cc7ea8afdf3d90,6,,,6644b750f83b1ad48d9ce14f,4,6c762377-c281-4732-9b33-9f3803605282,12,2,3,3,1,
2026-04-23 08:47:37,2026-04-23 08:51:23,0,,100,225,1,2026-04-23 08:51:24,R_2H2mecFCs9nQh0q,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,3.945,0,This story descries James recieving financial aid then wrestling with the choice of sharing those funds with a struggling neighbours who was rejected from recieving it,0,0,2.116,0,7.433,7.433,8.182,1,I wanted to be fair and replicate what they had sent me,3.84,3.84,4.475,1,0,6,5c6d21fafc2e7600015c0d2d,69e9dca361eec78f8850c366,69e940cad9cc7ea8afdf3d90,3,,,63e55e08efd239a8c8b9d39e,3,45f6ff07-4f4f-41a0-a55a-0bf3f811a58e,9,4,2,4,1,
2026-04-23 08:47:44,2026-04-23 08:52:59,0,,100,314,1,2026-04-23 08:53:00,R_2dY2cmTP1g5nBnj,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,4.505,0,"James is going through financial hardship and has been allocated some financial aid from the government, his neighbour also applied for this aid but did not get selected, James is deciding whether he should give some of the money to his neighbour",0,0,2.103,0,13.179,18.704,19.595,2,Felt I should give back a little more than was sent to me as a thank you,8.742,11.221,16.592,2,0,5,5bd72e9947c71300012d41f1,69e9dcaa68d6b5e82056d514,69e940cad9cc7ea8afdf3d90,4,,,662ac63b180632049384144d,3,e6c2b302-ac1d-419d-91dc-d07217820c9f,9,4,3,3,1,
2026-04-23 08:43:47,2026-04-23 08:53:29,0,,100,581,1,2026-04-23 08:53:29,R_2GDhepkEmvtiJZT,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,6.091,0,Steve should give Max a percentage of the bonus that reflects the contribution he made to the team's success.,0,0,2.112,0,22.643,26.025,27.354,2,"Player 1 gave me 50% which increased the value, so I gave 50% back. We did it as a 50/50 team.",125.154,125.154,128.57,1,0,4.5,69e8f401686230fb7b3dbe64,69e9dba77e8be36741eebb38,69e940cad9cc7ea8afdf3d90,4.5,,,69e644eeaccc5f1ba5ba2a64,3,9148abe9-c438-4cc3-9151-bfb55fc56e14,9,2,3,3,1,
2026-04-23 08:46:13,2026-04-23 08:54:53,0,,100,519,1,2026-04-23 08:54:53,R_80Yk9W03V3aBdex,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,21.141,0,"Steve and Max exceeded expectations for their joint performance towards a sales target.  Steve is the team leader and has been allocated the bonus for the team, it is his choice to keep it all or share it with Max.",0,0,2.103,0,15.6,62.481,63.361,6,"was unsure what to select, was going between 3, 4 & 5 - felt i was spending too much time thinking about this.  decided to make a more impulsive choice and the send the whole amount back, hoping that they have a great day.",,,,,0,0,69e9c8af633ce173c640d6d9,69e9dc4d2fb41501f804c365,69e940cad9cc7ea8afdf3d90,6,,,667b577210c53a5b35f2d73e,2,b20f791d-3e6c-4aa9-a062-f22244cbf21f,6,2,,,1,
2026-04-23 08:48:34,2026-04-23 08:54:58,0,,100,384,1,2026-04-23 08:54:59,R_8H1dYyjETpbPZ8n,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,4.259,0,"Steve has provided me with the bonus as I am the team leader, I have the choice whether to give some of this to Max my team mate. ",0,0,2.009,0,3.506,3.506,8.509,1,I am being greedy and want to keep the full amount. ,18.226,18.226,19.046,1,0,12,5c9cb71960a25400174337a0,69e9dcdcc054b1ac385f8dd5,69e940cad9cc7ea8afdf3d90,0,,,63114fcf2fc8f4d507560901,4,90c71ca3-d3df-4f08-9669-503429032914,12,2,3,3,1,
2026-04-23 08:49:19,2026-04-23 08:54:59,0,,100,339,1,2026-04-23 08:54:59,R_82l6PPgRJXRf39o,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,4.779,0,James needed money due to financial difficulties. He received an unexpected grant to help with expenses. An acquaintance who had also applied for the assistance did not receive it and now James must decide if he should keep all his money or give some to the other person who he doesn't know well.,0,0,2.021,0,7.129,9.571,12.982,3,"I gave back the same amount to player 1 as they sent to me, $6. I think this is fair as this is what they had to begin with.",12.62,29.881,39.163,4,0,12,64137637072cad5ece2ec192,69e9dce62bb7da1f562c6bf4,69e940cad9cc7ea8afdf3d90,6,,,653bce556778e1739b2060a1,6,b73271e8-4310-440d-9d71-729b2e5289ec,18,4,3,3,1,
2026-04-23 08:54:59,2026-04-23 08:55:13,0,,100,13,1,2026-04-23 08:55:13,R_2wMOjINc7NOn00v,,,,,,,anonymous,EN,,1,,,,,,,,,,,,,,,,,,,,,,,,0,,63468b3bd07050877a6beb11,69e9de407baf84e14bcb8f3f,69e940cad9cc7ea8afdf3d90,,,,,,,,,,,0,
2026-04-23 08:45:07,2026-04-23 08:55:17,0,,100,609,1,2026-04-23 08:55:17,R_7Ku4z4J1zqejSLf,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,13.264,0,"James was struggling financially , was selected to receive full financial assistance from a government welfare agency, while his neighbour Mark, who had also applied and was not selected. Now James must decide whether to keep all the money for himself or share some of it with Mark, who is also in financial need. ",0,0,2.019,0,22.684,25.916,28.018,3,"Player 1 chose to share $2, so I choose to share same amount too. ",,,,,0,4,69c5745ea5589c2d444e5e59,69e9dbfa39be6ed455156dfa,69e940cad9cc7ea8afdf3d90,2,,,67055cc13379ce2679625258,2,083d7aff-dd54-46d3-a074-0437635b9f75,6,4,,,1,
2026-04-23 08:50:35,2026-04-23 08:55:38,0,,100,303,1,2026-04-23 08:55:38,R_2vFGM1jHZVOtndT,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,5.011,0,James received financial help - somebody he knows didn't and has a dilemma as to whether to give mark some of his new money,0,0,2.008,0,29.015,29.015,38.299,1,the other person gets some and so do I - we both get a little cash - better to get some than none,10.778,13.194,15.103,2,0,5.5,5dee64513477654f920f088f,69e9dd518d9cbbdfd79a3c90,69e940cad9cc7ea8afdf3d90,2,,,67cc82d73c1dc6dab0da3147,2.5,bc058a67-1c83-4e31-9719-9a2373c60ed2,7.5,4,2,4,1,
2026-04-23 08:56:01,2026-04-23 08:56:05,0,,100,4,1,2026-04-23 08:56:05,R_5wkwAcbrXT4hlpn,,,,,,,anonymous,EN,,1,,,,,,,,,,,,,,,,,,,,,,,,0,,69e76667f8f8018803f725c7,69e9d9bab669cfd65efd86f9,69e940cad9cc7ea8afdf3d90,,,,,,,,,,,0,
2026-04-23 08:50:54,2026-04-23 08:56:14,0,,100,320,1,2026-04-23 08:56:15,R_2QWxdw56PFuaYDx,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,4.345,0,"Steve, a team leader, found out his team had been awarded a performance bonus because they exceeded their sales target. He was happy with the performance that he put in and the effort he had put in. The director informed him that Steve had been allocated the full bonus but he could choose to allocate some to his team mate max if he wants to. ",0,0,2.019,0,5.291,9.244,39.891,2,I think that I was surprised that they sent as much as they did so i wanted to make sure they got something positive back in recognition of the trust they shared with me and the fact that the took a bit of a risk. I was happy to allow the money to be balanced between us. We should be left with the same ,3.596,10.398,14.085,4,0,8,5a6127f2c0d8360001078f95,69e9dd657cd925b2210b4085,69e940cad9cc7ea8afdf3d90,7,,,5e7886313dacaa3fbb808a67,5,0e924ba3-95bf-4aa6-a6c3-b0228b38a2e2,15,2,1,5,1,
2026-04-23 08:52:49,2026-04-23 08:57:20,0,,100,270,1,2026-04-23 08:57:20,R_8EXstI95LUVK4Uv,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,5.46,0,"Both James and Mark applied for financial assistance. James was granted the support, Mark was not. James was considering whether or not he should help Mark out with some of the money he had been given.",0,0,2.012,0,21.23,24.823,38.801,3,"By returning 1 dollar, that means both player 1 and 2 receive 5 dollars. This seems the most fair option.",,,,,0,5,5df519fc67f1703937a9e82f,69e9ddd47863f9cd44ffd423,69e940cad9cc7ea8afdf3d90,1,,,6965acda609dbad8034b2e51,2,6994dcf0-fcc6-4e13-bd71-0ebe423ada60,6,4,,,1,
2026-04-23 08:53:04,2026-04-23 08:57:27,0,,100,263,1,2026-04-23 08:57:28,R_8Ft81HaTShfBB77,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,5.616,0,"Steve is awarded a bonus, he can either take the full reward or share part of it with his team mate Max.",0,0,2.008,0,9.197,13.858,14.594,2,This was the closest for it to be even. So it was fair!,4.583,4.583,5.468,1,1,2.5,5eb4ba4ec885940009ecee48,69e9dde95a46902a7669b59c,69e940cad9cc7ea8afdf3d90,2,,,69d7d5524fb570711a829550,1.5,b171f291-5467-4429-8aa8-a5ac4b068ab3,4.5,2,3,3,1,
2026-04-23 08:53:45,2026-04-23 08:58:46,0,,100,301,1,2026-04-23 08:58:46,R_87JernCRe8zqTlU,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,8.304,0,"James was struggling financially and had been selected to receive financial assistance from the government. When going to collect the money, he came across his neighbour who was unsuccessful in applying for the financial aid. James then felt conflicted as to whether he should keep the money himself or share it with his neighbour.",0,0,2.012,0,5.866,8.548,9.248,5,They have more money than I do and so if I were to give anything back I would be losing out compared to them.,27.493,31.583,32.979,7,0,1.5,629f29bba83fd984e99463b1,69e9de143376629027541adb,69e940cad9cc7ea8afdf3d90,0,,,5c867a35b5bfcb00115af368,0.5,05c759fe-fbc3-432d-8eff-68951babaadd,1.5,4,0,6,1,
2026-04-23 08:51:27,2026-04-23 08:59:45,0,,100,497,1,2026-04-23 08:59:45,R_2hSGgD3700tg3r3,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,21.476,0,"James just found out he is receiving financial assistance from an aid agency he applied to a while back, on his way to collect the money he runs into his neigbour Mark who also applied but unfortunately did not recieve the assistance he needed. James is now trying to decide if he should help Mark with some of his money",0,0,2.015,0,11.216,11.216,14.727,1,"I received 18 pounds if i send him 6 pounds then he will have 12 pounds and i have 12 pounds, seems fair to me",12.301,17.121,19.681,4,0,12,6645f0b668de1cf00ecf52a1,69e9dd88b955772d893f1645,69e940cad9cc7ea8afdf3d90,6,,,698f837c38ec1236fc33e0a8,6,e4ab5ac2-b9ed-47e3-81b6-6c9d8ff0d1d5,18,4,1,5,1,
2026-04-23 08:53:22,2026-04-23 09:01:01,0,,100,459,1,2026-04-23 09:01:02,R_8HjVeXGqTVU4i9c,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,4.432,0,James was struggling financially and had applied for welfare from a government agency. He received the surprise news informing him he would receive a welfare payment but his neighbour Mark was unlucky and was not selected for welfare. James was conflicted - should he share his money with Mark?,0,0,2.006,0,10.128,24.409,27.169,6,I am struggling financially so am not in a generous mood.,9.185,9.185,13.645,1,0,8,5db77b2f181176000b66533c,69e9ddf818704c489998217f,69e940cad9cc7ea8afdf3d90,1,,,662fa9da0240c2626fc31d58,3,ef51df5f-37fc-45f5-b8c3-943278e4edba,9,4,1,5,1,
2026-04-23 08:57:58,2026-04-23 09:01:07,0,,100,189,1,2026-04-23 09:01:08,R_5nqL4J8wFvRUyl3,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,10.426,0,"Steve's team earned a performance bonus, but as team leader, he was given full control over how to distribute it. He must decide whether to keep the entire bonus or share a portion with his teammate Max, who contributed a lot to the team's success.",0,0,2.009,0,5.651,7.192,9.756,3,I wanted to send something back but also help myself out a little bit.,3.782,7.146,8.741,4,0,7,66587c4637981e408edaf59a,69e9df107eb046a797a7ff04,69e940cad9cc7ea8afdf3d90,2,,,69e15c3939e8d64a900cbcb9,3,a302d394-2548-4598-96c1-83b11ff28f98,9,2,3,3,1,
2026-04-23 09:01:33,2026-04-23 09:01:56,0,,100,23,1,2026-04-23 09:01:57,R_80wqli6OABmFFY7,,,,,,,anonymous,EN,,,,1,,,,,,,,,,,,,,,,,,,,,,0,,69e9055bf5b192f2530273bd,69e9dfdbffa5943e0a0badd8,69e940cad9cc7ea8afdf3d90,,,,,,,,,,,0,
2026-04-23 08:58:09,2026-04-23 09:03:47,0,,100,337,1,2026-04-23 09:03:47,R_6v1CpSY5BMyf0D3,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,5.632,0,One man was receiving help but the other man wasn't. The first man's peril was if he should give some help to the other man.,0,0,2.109,0,9.749,12.74,19.321,2,I tried to make it were we would both receive similar amounts.,13.157,18.964,20.989,5,0,7,63f46b97140756e0178e60be,69e9df11feeeaa4813137273,69e940cad9cc7ea8afdf3d90,2,,,695fcaf23ab6c0d08a473a72,3,7ad32c1c-049d-4952-8f2f-5a89155d6b8e,9,4,2,4,1,
2026-04-23 09:03:30,2026-04-23 09:07:06,0,,100,216,1,2026-04-23 09:07:07,R_8PXpJY6mDLTYKDy,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,5.324,0,"I would give some to Mark too, both had applied and it seems unfair that only one would receive the grant ",0,0,2.115,0,6.479,17.906,19.119,10,I chose to send £3 back as that is half of what my total money was after receiving the £6 ,,,,,0,3,69e9dd315573ff860058c6fb,69e9e05182ab23eaeee21dde,69e940cad9cc7ea8afdf3d90,3,,,67e2e4718fe977e9cfe9f327,2,5b813de5-ca73-46e7-82c2-4a656957be8d,6,4,,,1,
2026-04-23 08:52:29,2026-04-23 09:07:15,0,,100,885,1,2026-04-23 09:07:16,R_8oaGSvuvNjDzBwa,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,13.695,0,"After working hard for weeks Steve was told his team would be paid a bonus for beating their sales target and the long hours they'd put in on fine tuning their sales pitch(es). As Steve is the team leader the bonus is being given to him, which he has the choice of allocating a portion to his team mate Max, who had made a significant contribution to the team's success.",0,0,2.01,0,21.397,101.471,127.257,3,"I chose to send $5 back to participant 1 to make the final payout fair for both parties, leaving both parties with $7 each.",10.813,27.605,49.273,3,0,7,672de0a72e325e1d66552610,69e9ddc3570ac1351d08ccd7,69e940cad9cc7ea8afdf3d90,5,,,6997afd4ada8787975fa7a3d,4,c5e7a7e1-52c5-448c-a4d0-82c0db80e3a5,12,2,1,5,1,
2026-04-23 09:03:17,2026-04-23 09:07:51,0,,100,273,1,2026-04-23 09:07:51,R_8EfKF4iN9TgWDxG,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,6.796,0,"James had been offered the financial support but someone who he knows did not, so mark was in a dilemma of weather he should give some to Mark as he also knew that he was struggling  ",0,0,2.011,0,8.348,22.088,23.798,4,i felt it was fair as the other person sent me the full amount so i wanted to make sure we both came away with the same amount each ,7.175,9.624,11.339,3,0,9,5c0c3112594d92000167bdcd,69e9e0489b7028cd1ab2aac6,69e940cad9cc7ea8afdf3d90,9,,,66f7e8f5a7ee4726c04942de,6,ce3c3126-33d7-4d69-a4a4-11f2015971c7,18,4,3,3,1,
2026-04-23 08:54:38,2026-04-23 09:07:52,0,,100,794,1,2026-04-23 09:07:54,R_8PVqmYP0JY3uGZz,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,3.79,0,Steve has been awarded a bonus for exceeding sales targets. He can keep the full bonus or share it with his co worker Max who made a large contribution to the work,0,0,2.007,0,25.177,34.439,46.846,5,By sending $5 back we both received $7 the same and so we were both equal,21.53,41.187,47.482,7,0,7,5d52a800c42ad6001a1f6482,69e9de3b6ac7ea073ec8dfa4,69e940cad9cc7ea8afdf3d90,5,,,668466eedf5df9893a0e9bb9,4,aef8abd4-fbd2-4a9f-a771-fa2d9556f439,12,2,1,5,1,
2026-04-23 09:07:39,2026-04-23 09:07:55,0,,100,15,1,2026-04-23 09:07:55,R_8qPYUFaTZRM92zT,,,,,,,anonymous,EN,,,1,,,,,,,,,,,,,,,,,,,,,,,0,,664b392d6dcf7f5c6e9d5ab6,69e9e152b014d5d67543f2be,69e940cad9cc7ea8afdf3d90,,,,,,,,,,,0,
2026-04-23 09:05:12,2026-04-23 09:08:31,0,,100,199,1,2026-04-23 09:08:31,R_2FR61qL3KBKIG6H,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,3.798,0,"James has finally been given finacial aid after waiting for it. When he goes to collect, he learns his neighbour has been denied the aide is also struggling. James must decide whether to also help Mark while suffering himself.",0,0,2.115,0,5.612,7.035,9.928,2,I decided to give back to same amount given to me.,3.896,3.896,5.132,1,0,2,65e756e9e75f3dee6da757df,69e9e0c18fecbff45318bd91,69e940cad9cc7ea8afdf3d90,1,,,5b405bb6c2e38100017612bb,1,f1a48935-befb-460f-a8f8-c7ebafb15f30,3,4,3,3,1,
2026-04-23 09:03:43,2026-04-23 09:08:46,0,,100,302,1,2026-04-23 09:08:46,R_3EtsMuHEgH39Gx1,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,4.979,0,Steve and his team were awarded a bonus for exceeding their sales target. Steve is able to keep the entire bonus or share it with Max.,0,0,2.107,0,46.919,47.487,48.068,2,"He didn't have to send me money, so I wanted to make sure he gets his full 6.",11.547,11.547,15.48,1,0,5,6995ff07ceff253fdce22e78,69e9e06acf0735da09ad236f,69e940cad9cc7ea8afdf3d90,2.5,,,69c59cce7e135a2e3fa678f8,2.5,86efa34a-9b7f-49d5-aa64-d6a31374b735,7.5,2,2,4,1,
2026-04-23 08:56:50,2026-04-23 09:09:48,0,,100,778,1,2026-04-23 09:09:48,R_61GXZnN9zHtFRcR,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,5.175,0,"Steve received a bonus for work well done.  He needs to decide if he should also reward Max, who also contributed and how much to give him or keep it all himself.",0,0,2.008,0,38.06,96.887,97.978,3,I wanted to keep our amounts close to the same because neither of us deserves more than the other.,27.097,27.097,31.353,1,0,6,6138af26127651134a88842c,69e9de899c23a9922b09ebfb,69e940cad9cc7ea8afdf3d90,3,,,660456076fd04832e53c09ea,3,ac882384-2c8a-4324-a37d-d6b859c84993,9,2,2,4,1,
2026-04-23 09:04:53,2026-04-23 09:10:58,0,,100,364,1,2026-04-23 09:10:58,R_8Bbq2gsfQvBvABj,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,6.015,0,"james and mark are both struggling, they are not friends just acquaintances. James recieves financial help and cant decide if he should help mark",0,0,2.006,0,10.033,10.033,12.453,1,"as even when the participant send only $3 dollars, their goodness got multiplied by 3 and turned into 9 while they only lost 3. It was split fairly, just the system was unfairy advantaged to player 2 ",7.228,9.995,12.581,2,0,9,60d35fa71e56e17e064c2c1e,69e9e0ad8414868e64b4c179,69e940cad9cc7ea8afdf3d90,0,,,698f863cc4d81018c3bcdacd,3,c88f0d55-e8aa-477d-aba4-ecd556e338eb,9,4,0,6,1,
2026-04-23 09:06:31,2026-04-23 09:12:04,0,,100,332,1,2026-04-23 09:12:04,R_5pncLPhjLrdoQLC,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,4.479,0,James qualified for financial assistance. When he went to collect the aid he saw an acquaintance of his named Mark. Mark did not qualify for the assistance so James is thinking about whether he should give Mark some of the money.,0,0,2.112,0,20.688,28.655,34.589,2,We both will end up with the same number which is the most fair outcome.,15.867,15.867,30.445,1,0,7,63ee593570662c0c69b2f438,69e9e112116234197375c391,69e940cad9cc7ea8afdf3d90,5,,,69bf8f25b1306860ca03c822,4,5e48c74b-5b56-4956-aaab-90a9cf698514,12,4,1,5,1,
